date,%-close,value,Target
2021-08,UNH-close,408.1984,1.0
2021-09,UNH-close,412.2089,1.0
2021-10,UNH-close,388.317,0.0
2021-11,UNH-close,457.6146,1.0
2021-12,UNH-close,441.4654,0.0
2022-01,UNH-close,500.6366,1.0
2022-02,UNH-close,471.1552,0.0
2022-03,UNH-close,474.4453,1.0
2022-04,UNH-close,509.97,1.0
2015-04,UNH-close,534.08,1.0
2015-05,INTC-close,26.9315,0.0
2015-06,INTC-close,28.7215,1.0
2015-07,INTC-close,25.3501,0.0
2015-08,INTC-close,24.129,0.0
2015-09,INTC-close,23.9834,0.0
2015-10,INTC-close,25.3069,1.0
2015-11,INTC-close,28.454,1.0
2015-12,INTC-close,29.424,1.0
2016-01,INTC-close,29.1532,0.0
2016-02,INTC-close,26.2506,0.0
2016-03,INTC-close,25.2624,0.0
2016-04,INTC-close,27.6187,1.0
2016-05,INTC-close,25.8514,0.0
2016-06,INTC-close,27.2048,1.0
2016-07,INTC-close,28.2468,1.0
2016-08,INTC-close,30.0208,1.0
2016-09,INTC-close,31.1425,1.0
2016-10,INTC-close,32.7564,1.0
2016-11,INTC-close,30.2574,0.0
2016-12,INTC-close,30.3406,1.0
2017-01,INTC-close,31.7134,1.0
2017-02,INTC-close,32.1943,1.0
2017-03,INTC-close,31.8775,0.0
2017-04,INTC-close,31.763,0.0
2017-05,INTC-close,31.8335,1.0
2017-06,INTC-close,32.0326,1.0
2017-07,INTC-close,29.9302,0.0
2017-08,INTC-close,31.4649,1.0
2017-09,INTC-close,31.3423,0.0
2017-10,INTC-close,34.0324,1.0
2017-11,INTC-close,40.6548,1.0
2017-12,INTC-close,40.3077,0.0
2018-01,INTC-close,41.4943,1.0
2018-02,INTC-close,43.2742,1.0
2018-03,INTC-close,44.6039,1.0
2018-04,INTC-close,47.1286,1.0
2018-05,INTC-close,46.7124,0.0
2018-06,INTC-close,50.2359,1.0
2018-07,INTC-close,45.2396,0.0
2018-08,INTC-close,43.7744,0.0
2018-09,INTC-close,44.343,1.0
2018-10,INTC-close,43.2992,0.0
2018-11,INTC-close,42.9238,0.0
2018-12,INTC-close,45.4354,1.0
2019-01,INTC-close,43.2424,0.0
2019-02,INTC-close,43.4174,1.0
2019-03,INTC-close,49.1066,1.0
2019-04,INTC-close,49.7928,1.0
2019-05,INTC-close,47.3263,0.0
2019-06,INTC-close,41.0868,0.0
2019-07,INTC-close,44.6599,1.0
2019-08,INTC-close,47.1602,1.0
2019-09,INTC-close,44.5275,0.0
2019-10,INTC-close,48.397,1.0
2019-11,INTC-close,53.093,1.0
2019-12,INTC-close,54.8187,1.0
2020-01,INTC-close,56.5185,1.0
2020-02,INTC-close,60.3714,1.0
2020-03,INTC-close,52.6874,0.0
2020-04,INTC-close,51.3589,0.0
2020-05,INTC-close,56.9199,1.0
2020-06,INTC-close,60.0524,1.0
2020-07,INTC-close,57.0941,0.0
2020-08,INTC-close,45.5474,0.0
2020-09,INTC-close,48.9505,1.0
2020-10,INTC-close,49.748,1.0
2020-11,INTC-close,42.5423,0.0
2020-12,INTC-close,46.7882,1.0
2021-01,INTC-close,48.2107,1.0
2021-02,INTC-close,53.7169,1.0
2021-03,INTC-close,59.1643,1.0
2021-04,INTC-close,62.2987,1.0
2021-05,INTC-close,56.0007,0.0
2021-06,INTC-close,55.9394,0.0
2021-07,INTC-close,54.9797,0.0
2021-08,INTC-close,52.6097,0.0
2021-09,INTC-close,53.2841,1.0
2021-10,INTC-close,52.5153,0.0
2021-11,INTC-close,48.2967,0.0
2021-12,INTC-close,48.8288,1.0
2022-01,INTC-close,51.1114,1.0
2022-02,INTC-close,48.4516,0.0
2022-03,INTC-close,47.7,0.0
2022-04,INTC-close,49.56,1.0
2015-04,INTC-close,46.64,0.0
2015-05,PFE-close,24.863,0.0
2015-06,PFE-close,25.677,1.0
2015-07,PFE-close,24.7755,0.0
2015-08,PFE-close,26.645,1.0
2015-09,PFE-close,23.9937,0.0
2015-10,PFE-close,23.3905,0.0
2015-11,PFE-close,25.1851,1.0
2015-12,PFE-close,24.6034,0.0
2016-01,PFE-close,24.2355,0.0
2016-02,PFE-close,22.8916,0.0
2016-03,PFE-close,22.5012,0.0
2016-04,PFE-close,22.4784,0.0
2016-05,PFE-close,24.8066,1.0
2016-06,PFE-close,26.5539,1.0
2016-07,PFE-close,26.9442,1.0
2016-08,PFE-close,28.2298,1.0
2016-09,PFE-close,26.8568,0.0
2016-10,PFE-close,26.1391,0.0
2016-11,PFE-close,24.4721,0.0
2016-12,PFE-close,25.052,1.0
2017-01,PFE-close,25.317,1.0
2017-02,PFE-close,24.7324,0.0
2017-03,PFE-close,26.8641,1.0
2017-04,PFE-close,26.9349,1.0
2017-05,PFE-close,26.7066,0.0
2017-06,PFE-close,25.9557,0.0
2017-07,PFE-close,26.703,1.0
2017-08,PFE-close,26.3612,0.0
2017-09,PFE-close,27.2275,1.0
2017-10,PFE-close,28.6563,1.0
2017-11,PFE-close,28.1425,0.0
2017-12,PFE-close,29.3704,1.0
2018-01,PFE-close,29.338,0.0
2018-02,PFE-close,30.0022,1.0
2018-03,PFE-close,29.6824,0.0
2018-04,PFE-close,29.012,0.0
2018-05,PFE-close,29.9276,1.0
2018-06,PFE-close,29.6567,0.0
2018-07,PFE-close,29.9456,1.0
2018-08,PFE-close,32.9583,1.0
2018-09,PFE-close,34.5646,1.0
2018-10,PFE-close,36.6874,1.0
2018-11,PFE-close,35.8466,0.0
2018-12,PFE-close,38.784,1.0
2019-01,PFE-close,36.6195,0.0
2019-02,PFE-close,35.9148,0.0
2019-03,PFE-close,36.6763,1.0
2019-04,PFE-close,35.9318,0.0
2019-05,PFE-close,34.3581,0.0
2019-06,PFE-close,35.4392,1.0
2019-07,PFE-close,36.9756,1.0
2019-08,PFE-close,33.1517,0.0
2019-09,PFE-close,30.6291,0.0
2019-10,PFE-close,30.9565,1.0
2019-11,PFE-close,33.0588,1.0
2019-12,PFE-close,33.5117,1.0
2020-01,PFE-close,34.0859,1.0
2020-02,PFE-close,32.7302,0.0
2020-03,PFE-close,29.3728,0.0
2020-04,PFE-close,28.6873,0.0
2020-05,PFE-close,33.7146,1.0
2020-06,PFE-close,33.9103,1.0
2020-07,PFE-close,29.0355,0.0
2020-08,PFE-close,34.5029,1.0
2020-09,PFE-close,33.8842,0.0
2020-10,PFE-close,32.9069,0.0
2020-11,PFE-close,31.813,0.0
2020-12,PFE-close,36.5835,1.0
2021-01,PFE-close,35.1511,0.0
2021-02,PFE-close,34.6549,0.0
2021-03,PFE-close,32.3285,0.0
2021-04,PFE-close,34.9735,1.0
2021-05,PFE-close,37.3096,1.0
2021-06,PFE-close,37.7589,1.0
2021-07,PFE-close,38.1781,1.0
2021-08,PFE-close,42.1169,1.0
2021-09,PFE-close,45.3242,1.0
2021-10,PFE-close,42.3137,0.0
2021-11,PFE-close,43.0319,1.0
2021-12,PFE-close,53.3303,1.0
2022-01,PFE-close,58.6107,1.0
2022-02,PFE-close,52.69,0.0
2022-03,PFE-close,46.94,0.0
2022-04,PFE-close,51.77,1.0
2015-04,PFE-close,51.84,1.0
2015-05,VZ-close,36.7766,0.0
2015-06,VZ-close,36.0475,0.0
2015-07,VZ-close,33.9841,0.0
2015-08,VZ-close,34.5182,1.0
2015-09,VZ-close,33.9427,0.0
2015-10,VZ-close,32.0984,0.0
2015-11,VZ-close,35.0302,1.0
2015-12,VZ-close,33.9616,0.0
2016-01,VZ-close,34.537,1.0
2016-02,VZ-close,37.8026,1.0
2016-03,VZ-close,38.3775,1.0
2016-04,VZ-close,40.9118,1.0
2016-05,VZ-close,38.9432,0.0
2016-06,VZ-close,38.9126,0.0
2016-07,VZ-close,42.6892,1.0
2016-08,VZ-close,42.7859,1.0
2016-09,VZ-close,40.4076,0.0
2016-10,VZ-close,40.1374,0.0
2016-11,VZ-close,37.568,0.0
2016-12,VZ-close,38.9739,1.0
2017-01,VZ-close,41.6919,1.0
2017-02,VZ-close,38.6938,0.0
2017-03,VZ-close,39.1833,1.0
2017-04,VZ-close,38.4886,0.0
2017-05,VZ-close,36.6786,0.0
2017-06,VZ-close,37.2618,1.0
2017-07,VZ-close,35.6799,0.0
2017-08,VZ-close,39.181,1.0
2017-09,VZ-close,38.8329,0.0
2017-10,VZ-close,40.0634,1.0
2017-11,VZ-close,39.2204,0.0
2017-12,VZ-close,41.6947,1.0
2018-01,VZ-close,43.3661,1.0
2018-02,VZ-close,44.8065,1.0
2018-03,VZ-close,39.561,0.0
2018-04,VZ-close,39.6273,1.0
2018-05,VZ-close,41.4094,1.0
2018-06,VZ-close,39.9997,0.0
2018-07,VZ-close,42.2149,1.0
2018-08,VZ-close,43.8348,1.0
2018-09,VZ-close,46.1522,1.0
2018-10,VZ-close,45.3203,0.0
2018-11,VZ-close,48.992,1.0
2018-12,VZ-close,51.7467,1.0
2019-01,VZ-close,48.2454,0.0
2019-02,VZ-close,47.749,0.0
2019-03,VZ-close,49.362,1.0
2019-04,VZ-close,51.2785,1.0
2019-05,VZ-close,50.1078,0.0
2019-06,VZ-close,47.6195,0.0
2019-07,VZ-close,50.0552,1.0
2019-08,VZ-close,48.9428,0.0
2019-09,VZ-close,51.502,1.0
2019-10,VZ-close,53.4501,1.0
2019-11,VZ-close,54.1036,1.0
2019-12,VZ-close,53.8978,0.0
2020-01,VZ-close,54.9357,1.0
2020-02,VZ-close,53.7378,0.0
2020-03,VZ-close,48.9643,0.0
2020-04,VZ-close,48.5756,0.0
2020-05,VZ-close,52.4948,1.0
2020-06,VZ-close,52.4308,0.0
2020-07,VZ-close,50.3749,0.0
2020-08,VZ-close,53.1211,1.0
2020-09,VZ-close,54.7753,1.0
2020-10,VZ-close,54.9786,1.0
2020-11,VZ-close,53.2266,0.0
2020-12,VZ-close,56.4207,1.0
2021-01,VZ-close,54.8704,0.0
2021-02,VZ-close,51.6827,0.0
2021-03,VZ-close,52.2019,1.0
2021-04,VZ-close,54.8922,1.0
2021-05,VZ-close,55.1467,1.0
2021-06,VZ-close,53.9062,0.0
2021-07,VZ-close,53.4672,0.0
2021-08,VZ-close,53.8285,1.0
2021-09,VZ-close,53.0758,0.0
2021-10,VZ-close,52.1204,0.0
2021-11,VZ-close,51.7433,0.0
2021-12,VZ-close,49.0873,0.0
2022-01,VZ-close,50.7375,1.0
2022-02,VZ-close,52.591,1.0
2022-03,VZ-close,53.0257,1.0
2022-04,VZ-close,50.3285,0.0
2015-04,VZ-close,53.39,1.0
2015-05,PG-close,65.2338,1.0
2015-06,PG-close,64.3149,0.0
2015-07,PG-close,64.1918,0.0
2015-08,PG-close,63.4444,0.0
2015-09,PG-close,58.4566,0.0
2015-10,PG-close,59.5071,1.0
2015-11,PG-close,63.7489,1.0
2015-12,PG-close,62.4635,0.0
2016-01,PG-close,66.2778,1.0
2016-02,PG-close,68.7768,1.0
2016-03,PG-close,67.5981,0.0
2016-04,PG-close,69.2988,1.0
2016-05,PG-close,68.0056,0.0
2016-06,PG-close,68.7865,1.0
2016-07,PG-close,71.8676,1.0
2016-08,PG-close,73.2186,1.0
2016-09,PG-close,74.69,1.0
2016-10,PG-close,76.7773,1.0
2016-11,PG-close,74.8349,0.0
2016-12,PG-close,71.0931,0.0
2017-01,PG-close,72.4898,1.0
2017-02,PG-close,76.12,1.0
2017-03,PG-close,79.1352,1.0
2017-04,PG-close,78.0751,0.0
2017-05,PG-close,76.4694,0.0
2017-06,PG-close,77.1349,1.0
2017-07,PG-close,76.3118,0.0
2017-08,PG-close,80.1461,1.0
2017-09,PG-close,81.4257,1.0
2017-10,PG-close,80.2873,0.0
2017-11,PG-close,76.7663,0.0
2017-12,PG-close,80.0115,1.0
2018-01,PG-close,81.692,1.0
2018-02,PG-close,77.3533,0.0
2018-03,PG-close,70.3472,0.0
2018-04,PG-close,71.0281,1.0
2018-05,PG-close,65.4307,0.0
2018-06,PG-close,66.1814,1.0
2018-07,PG-close,70.6043,1.0
2018-08,PG-close,73.8214,1.0
2018-09,PG-close,75.7108,1.0
2018-10,PG-close,75.9663,1.0
2018-11,PG-close,81.6641,1.0
2018-12,PG-close,87.0329,1.0
2019-01,PG-close,84.6478,0.0
2019-02,PG-close,89.5408,1.0
2019-03,PG-close,91.4714,1.0
2019-04,PG-close,96.5763,1.0
2019-05,PG-close,99.5282,1.0
2019-06,PG-close,96.1913,0.0
2019-07,PG-close,102.4913,1.0
2019-08,PG-close,111.0464,1.0
2019-09,PG-close,113.1067,1.0
2019-10,PG-close,117.0108,1.0
2019-11,PG-close,117.8822,1.0
2019-12,PG-close,115.5626,0.0
2020-01,PG-close,118.2514,1.0
2020-02,PG-close,118.6905,1.0
2020-03,PG-close,107.8424,0.0
2020-04,PG-close,104.7661,0.0
2020-05,PG-close,113.0051,1.0
2020-06,PG-close,111.1355,0.0
2020-07,PG-close,114.6349,1.0
2020-08,PG-close,126.496,1.0
2020-09,PG-close,133.4518,1.0
2020-10,PG-close,134.0885,1.0
2020-11,PG-close,133.0045,0.0
2020-12,PG-close,134.7216,1.0
2021-01,PG-close,134.9836,1.0
2021-02,PG-close,125.1308,0.0
2021-03,PG-close,120.5632,0.0
2021-04,PG-close,132.1774,1.0
2021-05,PG-close,131.0569,0.0
2021-06,PG-close,132.4616,1.0
2021-07,PG-close,132.5402,1.0
2021-08,PG-close,140.5927,1.0
2021-09,PG-close,140.7509,1.0
2021-10,PG-close,138.1907,0.0
2021-11,PG-close,142.2264,1.0
2021-12,PG-close,143.8079,1.0
2022-01,PG-close,162.7064,1.0
2022-02,PG-close,160.45,0.0
2022-03,PG-close,155.89,0.0
2022-04,PG-close,152.8,0.0
2015-04,PG-close,157.06,1.0
2015-05,BA-close,126.0842,0.0
2015-06,BA-close,124.4012,0.0
2015-07,BA-close,122.8077,0.0
2015-08,BA-close,127.6325,1.0
2015-09,BA-close,116.4162,0.0
2015-10,BA-close,116.6568,1.0
2015-11,BA-close,131.9081,1.0
2015-12,BA-close,130.3698,0.0
2016-01,BA-close,129.5989,0.0
2016-02,BA-close,107.6749,0.0
2016-03,BA-close,106.9194,0.0
2016-04,BA-close,114.8447,1.0
2016-05,BA-close,121.9558,1.0
2016-06,BA-close,115.0653,0.0
2016-07,BA-close,118.4584,1.0
2016-08,BA-close,121.9154,1.0
2016-09,BA-close,119.0483,0.0
2016-10,BA-close,121.1543,1.0
2016-11,BA-close,130.9853,1.0
2016-12,BA-close,139.5234,1.0
2017-01,BA-close,144.2681,1.0
2017-02,BA-close,151.4407,1.0
2017-03,BA-close,168.4663,1.0
2017-04,BA-close,165.3163,0.0
2017-05,BA-close,172.766,1.0
2017-06,BA-close,176.7428,1.0
2017-07,BA-close,186.2756,1.0
2017-08,BA-close,228.3914,1.0
2017-09,BA-close,227.122,0.0
2017-10,BA-close,240.9108,1.0
2017-11,BA-close,244.4835,1.0
2017-12,BA-close,263.7369,1.0
2018-01,BA-close,280.9922,1.0
2018-02,BA-close,337.6461,1.0
2018-03,BA-close,346.9063,1.0
2018-04,BA-close,314.0268,0.0
2018-05,BA-close,319.4668,1.0
2018-06,BA-close,338.9572,1.0
2018-07,BA-close,322.9314,0.0
2018-08,BA-close,342.942,1.0
2018-09,BA-close,331.5799,0.0
2018-10,BA-close,359.7379,1.0
2018-11,BA-close,343.2552,0.0
2018-12,BA-close,336.967,0.0
2019-01,BA-close,313.3922,0.0
2019-02,BA-close,374.7296,1.0
2019-03,BA-close,429.7034,1.0
2019-04,BA-close,372.5281,0.0
2019-05,BA-close,368.8851,0.0
2019-06,BA-close,335.5823,0.0
2019-07,BA-close,357.5871,1.0
2019-08,BA-close,335.1599,0.0
2019-09,BA-close,359.8509,1.0
2019-10,BA-close,376.0402,1.0
2019-11,BA-close,335.9524,0.0
2019-12,BA-close,363.9981,1.0
2020-01,BA-close,323.8189,0.0
2020-02,BA-close,316.3735,0.0
2020-03,BA-close,275.11,0.0
2020-04,BA-close,149.14,0.0
2020-05,BA-close,141.02,0.0
2020-06,BA-close,145.85,1.0
2020-07,BA-close,183.3,1.0
2020-08,BA-close,158.0,0.0
2020-09,BA-close,171.82,1.0
2020-10,BA-close,165.26,0.0
2020-11,BA-close,144.39,0.0
2020-12,BA-close,210.71,1.0
2021-01,BA-close,214.06,1.0
2021-02,BA-close,194.19,0.0
2021-03,BA-close,212.01,1.0
2021-04,BA-close,254.72,1.0
2021-05,BA-close,234.31,0.0
2021-06,BA-close,247.02,1.0
2021-07,BA-close,239.56,0.0
2021-08,BA-close,226.48,0.0
2021-09,BA-close,219.5,0.0
2021-10,BA-close,219.94,1.0
2021-11,BA-close,207.03,0.0
2021-12,BA-close,197.85,0.0
2022-01,BA-close,201.32,1.0
2022-02,BA-close,200.24,0.0
2022-03,BA-close,205.34,1.0
2022-04,BA-close,191.5,0.0
2015-04,BA-close,179.85,0.0
2015-05,ORCL-close,39.0124,0.0
2015-06,ORCL-close,38.8961,0.0
2015-07,ORCL-close,36.0431,0.0
2015-08,ORCL-close,35.8545,0.0
2015-09,ORCL-close,33.2961,0.0
2015-10,ORCL-close,32.4253,0.0
2015-11,ORCL-close,35.0043,1.0
2015-12,ORCL-close,35.1215,1.0
2016-01,ORCL-close,32.9225,0.0
2016-02,ORCL-close,32.8615,0.0
2016-03,ORCL-close,33.2868,1.0
2016-04,ORCL-close,37.0246,1.0
2016-05,ORCL-close,36.2082,0.0
2016-06,ORCL-close,36.517,1.0
2016-07,ORCL-close,37.1802,1.0
2016-08,ORCL-close,37.4169,1.0
2016-09,ORCL-close,37.5811,1.0
2016-10,ORCL-close,35.8123,0.0
2016-11,ORCL-close,35.164,0.0
2016-12,ORCL-close,36.784,1.0
2017-01,ORCL-close,35.1914,0.0
2017-02,ORCL-close,36.8536,1.0
2017-03,ORCL-close,39.1323,1.0
2017-04,ORCL-close,40.9883,1.0
2017-05,ORCL-close,41.4882,1.0
2017-06,ORCL-close,41.885,1.0
2017-07,ORCL-close,46.2682,1.0
2017-08,ORCL-close,46.248,0.0
2017-09,ORCL-close,46.6185,1.0
2017-10,ORCL-close,44.7845,0.0
2017-11,ORCL-close,47.3323,1.0
2017-12,ORCL-close,45.6212,0.0
2018-01,ORCL-close,43.966,0.0
2018-02,ORCL-close,48.1597,1.0
2018-03,ORCL-close,47.3009,0.0
2018-04,ORCL-close,42.708,0.0
2018-05,ORCL-close,42.8092,1.0
2018-06,ORCL-close,43.7935,1.0
2018-07,ORCL-close,41.3001,0.0
2018-08,ORCL-close,44.8686,1.0
2018-09,ORCL-close,45.7155,1.0
2018-10,ORCL-close,48.5198,1.0
2018-11,ORCL-close,46.1455,0.0
2018-12,ORCL-close,46.0699,0.0
2019-01,ORCL-close,42.6591,0.0
2019-02,ORCL-close,47.6452,1.0
2019-03,ORCL-close,49.4474,1.0
2019-04,ORCL-close,50.9461,1.0
2019-05,ORCL-close,52.7161,1.0
2019-06,ORCL-close,48.2096,0.0
2019-07,ORCL-close,54.2786,1.0
2019-08,ORCL-close,53.86,0.0
2019-09,ORCL-close,49.8037,0.0
2019-10,ORCL-close,52.645,1.0
2019-11,ORCL-close,52.3578,0.0
2019-12,ORCL-close,53.9433,1.0
2020-01,ORCL-close,50.9069,0.0
2020-02,ORCL-close,50.6211,0.0
2020-03,ORCL-close,47.7354,0.0
2020-04,ORCL-close,46.6448,0.0
2020-05,ORCL-close,51.3583,1.0
2020-06,ORCL-close,52.134,1.0
2020-07,ORCL-close,53.5884,1.0
2020-08,ORCL-close,53.9885,1.0
2020-09,ORCL-close,55.7118,1.0
2020-10,ORCL-close,58.1264,1.0
2020-11,ORCL-close,54.8475,0.0
2020-12,ORCL-close,56.4212,1.0
2021-01,ORCL-close,63.2344,1.0
2021-02,ORCL-close,59.2968,0.0
2021-03,ORCL-close,63.3003,1.0
2021-04,ORCL-close,68.8542,1.0
2021-05,ORCL-close,74.6901,1.0
2021-06,ORCL-close,77.5973,1.0
2021-07,ORCL-close,76.7103,0.0
2021-08,ORCL-close,86.1867,1.0
2021-09,ORCL-close,88.1549,1.0
2021-10,ORCL-close,86.1768,0.0
2021-11,ORCL-close,95.2121,1.0
2021-12,ORCL-close,90.0515,0.0
2022-01,ORCL-close,86.5483,0.0
2022-02,ORCL-close,80.8427,0.0
2022-03,ORCL-close,75.673,0.0
2022-04,ORCL-close,82.4066,1.0
2015-04,ORCL-close,78.22,0.0
2015-05,CSCO-close,23.1753,0.0
2015-06,CSCO-close,23.5611,1.0
2015-07,CSCO-close,22.074,0.0
2015-08,CSCO-close,23.0211,1.0
2015-09,CSCO-close,20.9636,0.0
2015-10,CSCO-close,21.2593,1.0
2015-11,CSCO-close,23.5601,1.0
2015-12,CSCO-close,22.2535,0.0
2016-01,CSCO-close,22.1759,0.0
2016-02,CSCO-close,19.5824,0.0
2016-03,CSCO-close,21.5497,1.0
2016-04,CSCO-close,23.4347,1.0
2016-05,CSCO-close,22.8371,0.0
2016-06,CSCO-close,24.133,1.0
2016-07,CSCO-close,23.834,0.0
2016-08,CSCO-close,25.5953,1.0
2016-09,CSCO-close,26.3582,1.0
2016-10,CSCO-close,26.593,1.0
2016-11,CSCO-close,25.9334,0.0
2016-12,CSCO-close,25.2064,0.0
2017-01,CSCO-close,25.5445,1.0
2017-02,CSCO-close,26.1915,1.0
2017-03,CSCO-close,29.1414,1.0
2017-04,CSCO-close,28.8174,0.0
2017-05,CSCO-close,29.2998,1.0
2017-06,CSCO-close,27.1154,0.0
2017-07,CSCO-close,26.9176,0.0
2017-08,CSCO-close,27.2987,1.0
2017-09,CSCO-close,27.9584,1.0
2017-10,CSCO-close,29.191,1.0
2017-11,CSCO-close,29.8994,1.0
2017-12,CSCO-close,32.6573,1.0
2018-01,CSCO-close,33.5329,1.0
2018-02,CSCO-close,36.6401,1.0
2018-03,CSCO-close,39.4979,1.0
2018-04,CSCO-close,37.8308,0.0
2018-05,CSCO-close,39.3786,1.0
2018-06,CSCO-close,37.9738,0.0
2018-07,CSCO-close,38.2583,1.0
2018-08,CSCO-close,37.8919,0.0
2018-09,CSCO-close,42.802,1.0
2018-10,CSCO-close,43.5905,1.0
2018-11,CSCO-close,41.2717,0.0
2018-12,CSCO-close,43.1842,1.0
2019-01,CSCO-close,39.0886,0.0
2019-02,CSCO-close,43.0038,1.0
2019-03,CSCO-close,47.0777,1.0
2019-04,CSCO-close,49.0965,1.0
2019-05,CSCO-close,51.2018,1.0
2019-06,CSCO-close,47.6145,0.0
2019-07,CSCO-close,50.0853,1.0
2019-08,CSCO-close,51.0126,1.0
2019-09,CSCO-close,43.1029,0.0
2019-10,CSCO-close,45.497,1.0
2019-11,CSCO-close,44.0728,0.0
2019-12,CSCO-close,42.032,0.0
2020-01,CSCO-close,44.4903,1.0
2020-02,CSCO-close,42.9525,0.0
2020-03,CSCO-close,37.309,0.0
2020-04,CSCO-close,36.7297,0.0
2020-05,CSCO-close,39.9563,1.0
2020-06,CSCO-close,45.0852,1.0
2020-07,CSCO-close,43.9727,0.0
2020-08,CSCO-close,44.7567,1.0
2020-09,CSCO-close,40.1195,0.0
2020-10,CSCO-close,37.4303,0.0
2020-11,CSCO-close,34.4305,0.0
2020-12,CSCO-close,41.259,1.0
2021-01,CSCO-close,42.9182,1.0
2021-02,CSCO-close,43.1053,1.0
2021-03,CSCO-close,43.3857,1.0
2021-04,CSCO-close,49.9994,1.0
2021-05,CSCO-close,49.5734,0.0
2021-06,CSCO-close,51.5112,1.0
2021-07,CSCO-close,51.6086,1.0
2021-08,CSCO-close,54.2889,1.0
2021-09,CSCO-close,57.8677,1.0
2021-10,CSCO-close,53.3673,0.0
2021-11,CSCO-close,55.2516,1.0
2021-12,CSCO-close,54.1361,0.0
2022-01,CSCO-close,62.5567,1.0
2022-02,CSCO-close,55.2875,0.0
2022-03,CSCO-close,55.3868,1.0
2022-04,CSCO-close,55.3768,0.0
2015-04,CSCO-close,51.11,0.0
2015-05,C-close,45.6671,0.0
2015-06,C-close,46.3615,1.0
2015-07,C-close,47.3559,1.0
2015-08,C-close,50.1589,1.0
2015-09,C-close,45.886,0.0
2015-10,C-close,42.5656,0.0
2015-11,C-close,45.6626,1.0
2015-12,C-close,46.4527,1.0
2016-01,C-close,44.4431,0.0
2016-02,C-close,36.6131,0.0
2016-03,C-close,33.4058,0.0
2016-04,C-close,35.8994,1.0
2016-05,C-close,39.8372,1.0
2016-06,C-close,40.0868,1.0
2016-07,C-close,36.4887,0.0
2016-08,C-close,37.8479,1.0
2016-09,C-close,41.2431,1.0
2016-10,C-close,40.8025,0.0
2016-11,C-close,42.4612,1.0
2016-12,C-close,48.8777,1.0
2017-01,C-close,51.5127,1.0
2017-02,C-close,48.3923,0.0
2017-03,C-close,51.9902,1.0
2017-04,C-close,51.9989,1.0
2017-05,C-close,51.5289,0.0
2017-06,C-close,52.7666,1.0
2017-07,C-close,58.2925,1.0
2017-08,C-close,59.6609,1.0
2017-09,C-close,59.5733,0.0
2017-10,C-close,63.6978,1.0
2017-11,C-close,64.3634,1.0
2017-12,C-close,66.4005,1.0
2018-01,C-close,65.4418,0.0
2018-02,C-close,69.0213,1.0
2018-03,C-close,66.6675,0.0
2018-04,C-close,59.6113,0.0
2018-05,C-close,60.2913,1.0
2018-06,C-close,59.1734,0.0
2018-07,C-close,59.3774,1.0
2018-08,C-close,63.7873,1.0
2018-09,C-close,63.6035,0.0
2018-10,C-close,64.0499,1.0
2018-11,C-close,58.443,0.0
2018-12,C-close,58.2397,0.0
2019-01,C-close,46.7967,0.0
2019-02,C-close,57.9431,1.0
2019-03,C-close,57.9181,0.0
2019-04,C-close,56.3249,0.0
2019-05,C-close,64.0014,1.0
2019-06,C-close,56.6197,0.0
2019-07,C-close,63.7986,1.0
2019-08,C-close,64.828,1.0
2019-09,C-close,59.0662,0.0
2019-10,C-close,63.4078,1.0
2019-11,C-close,65.9596,1.0
2019-12,C-close,69.4281,1.0
2020-01,C-close,73.8367,1.0
2020-02,C-close,69.2433,0.0
2020-03,C-close,59.0536,0.0
2020-04,C-close,39.1954,0.0
2020-05,C-close,45.1882,1.0
2020-06,C-close,45.0828,0.0
2020-07,C-close,48.0846,1.0
2020-08,C-close,47.5388,0.0
2020-09,C-close,48.594,1.0
2020-10,C-close,40.9798,0.0
2020-11,C-close,39.8581,0.0
2020-12,C-close,52.9933,1.0
2021-01,C-close,59.3348,1.0
2021-02,C-close,56.294,0.0
2021-03,C-close,63.9532,1.0
2021-04,C-close,70.6223,1.0
2021-05,C-close,69.6516,0.0
2021-06,C-close,76.955,1.0
2021-07,C-close,69.1725,0.0
2021-08,C-close,66.6109,0.0
2021-09,C-close,70.8369,1.0
2021-10,C-close,69.1327,0.0
2021-11,C-close,68.6303,0.0
2021-12,C-close,63.2121,0.0
2022-01,C-close,59.9275,0.0
2022-02,C-close,64.6213,1.0
2022-03,C-close,59.23,0.0
2022-04,C-close,53.4,0.0
2015-04,C-close,52.31,0.0
2015-05,KO-close,32.3156,0.0
2015-06,KO-close,32.6343,1.0
2015-07,KO-close,31.5132,0.0
2015-08,KO-close,32.9993,1.0
2015-09,KO-close,31.5855,0.0
2015-10,KO-close,32.507,1.0
2015-11,KO-close,34.3139,1.0
2015-12,KO-close,34.7967,1.0
2016-01,KO-close,35.0743,1.0
2016-02,KO-close,35.0417,0.0
2016-03,KO-close,35.2131,1.0
2016-04,KO-close,38.168,1.0
2016-05,KO-close,36.8598,0.0
2016-06,KO-close,36.6953,0.0
2016-07,KO-close,37.5852,1.0
2016-08,KO-close,36.1756,0.0
2016-09,KO-close,36.0098,0.0
2016-10,KO-close,35.3799,0.0
2016-11,KO-close,35.4468,1.0
2016-12,KO-close,34.0199,0.0
2017-01,KO-close,34.9558,1.0
2017-02,KO-close,35.0485,1.0
2017-03,KO-close,35.3773,1.0
2017-04,KO-close,36.097,1.0
