,date,%-close_x,value,string-date_x,combined,Date,%-close_y,EPS,string-date_y
3500,2016-07-29,MO-close,47.7255,2016-07-29,2016-07-29_MO-close,2016-07-29,MO-close,2.95,2016-07-29
3501,2016-08-31,MO-close,46.5905,2016-08-31,2016-08-31_MO-close,2016-08-31,MO-close,2.95,2016-08-31
3502,2016-09-30,MO-close,45.0022,2016-09-30,2016-09-30_MO-close,2016-09-30,MO-close,3.29,2016-09-30
3503,2016-10-31,MO-close,47.0591,2016-10-31,2016-10-31_MO-close,2016-10-31,MO-close,3.29,2016-10-31
3504,2016-11-30,MO-close,45.5004,2016-11-30,2016-11-30_MO-close,2016-11-30,MO-close,3.29,2016-11-30
3505,2016-12-30,MO-close,48.5626,2016-12-30,2016-12-30_MO-close,2016-12-30,MO-close,3.29,2016-12-30
3506,2017-01-31,MO-close,51.1193,2017-01-31,2017-01-31_MO-close,2017-01-31,MO-close,5.01,2017-01-31
3507,2017-02-28,MO-close,53.8053,2017-02-28,2017-02-28_MO-close,2017-02-28,MO-close,5.01,2017-02-28
3508,2017-03-31,MO-close,51.7053,2017-03-31,2017-03-31_MO-close,2017-03-31,MO-close,2.38,2017-03-31
3509,2017-04-28,MO-close,51.9659,2017-04-28,2017-04-28_MO-close,2017-04-28,MO-close,2.38,2017-04-28
3510,2017-05-31,MO-close,54.6156,2017-05-31,2017-05-31_MO-close,2017-05-31,MO-close,2.38,2017-05-31
3511,2017-06-30,MO-close,54.3521,2017-06-30,2017-06-30_MO-close,2017-06-30,MO-close,2.97,2017-06-30
3512,2017-07-31,MO-close,47.4185,2017-07-31,2017-07-31_MO-close,2017-07-31,MO-close,2.97,2017-07-31
3513,2017-08-31,MO-close,46.2727,2017-08-31,2017-08-31_MO-close,2017-08-31,MO-close,2.97,2017-08-31
3514,2017-09-29,MO-close,46.7778,2017-09-29,2017-09-29_MO-close,2017-09-29,MO-close,2.97,2017-09-29
3515,2017-10-31,MO-close,47.3678,2017-10-31,2017-10-31_MO-close,2017-10-31,MO-close,3.3,2017-10-31
3516,2017-11-30,MO-close,50.0305,2017-11-30,2017-11-30_MO-close,2017-11-30,MO-close,3.3,2017-11-30
3517,2017-12-29,MO-close,53.1499,2017-12-29,2017-12-29_MO-close,2017-12-29,MO-close,3.3,2017-12-29
3518,2018-01-31,MO-close,52.3535,2018-01-31,2018-01-31_MO-close,2018-01-31,MO-close,5.18,2018-01-31
3519,2018-02-28,MO-close,46.8532,2018-02-28,2018-02-28_MO-close,2018-02-28,MO-close,5.18,2018-02-28
3520,2018-03-29,MO-close,46.8931,2018-03-29,2018-03-29_MO-close,,,,
3521,2018-04-30,MO-close,42.2203,2018-04-30,2018-04-30_MO-close,2018-04-30,MO-close,2.45,2018-04-30
3522,2018-05-31,MO-close,41.9419,2018-05-31,2018-05-31_MO-close,2018-05-31,MO-close,2.45,2018-05-31
3523,2018-06-29,MO-close,43.2595,2018-06-29,2018-06-29_MO-close,2018-06-29,MO-close,2.45,2018-06-29
3524,2018-07-31,MO-close,44.6992,2018-07-31,2018-07-31_MO-close,2018-07-31,MO-close,3.08,2018-07-31
3525,2018-08-31,MO-close,44.5774,2018-08-31,2018-08-31_MO-close,2018-08-31,MO-close,3.08,2018-08-31
3526,2018-09-28,MO-close,46.5389,2018-09-28,2018-09-28_MO-close,2018-09-28,MO-close,3.08,2018-09-28
3527,2018-10-31,MO-close,50.1888,2018-10-31,2018-10-31_MO-close,2018-10-31,MO-close,3.42,2018-10-31
3528,2018-11-30,MO-close,42.3102,2018-11-30,2018-11-30_MO-close,2018-11-30,MO-close,3.42,2018-11-30
3529,2018-12-31,MO-close,38.7534,2018-12-31,2018-12-31_MO-close,2018-12-31,MO-close,4.87,2018-12-31
3530,2019-01-31,MO-close,38.722,2019-01-31,2019-01-31_MO-close,2019-01-31,MO-close,4.87,2019-01-31
3531,2019-02-28,MO-close,41.123,2019-02-28,2019-02-28_MO-close,2019-02-28,MO-close,4.87,2019-02-28
3532,2019-03-29,MO-close,45.7066,2019-03-29,2019-03-29_MO-close,2019-03-29,MO-close,4.87,2019-03-29
3533,2019-04-30,MO-close,43.2394,2019-04-30,2019-04-30_MO-close,2019-04-30,MO-close,2.25,2019-04-30
3534,2019-05-31,MO-close,39.0452,2019-05-31,2019-05-31_MO-close,2019-05-31,MO-close,2.25,2019-05-31
3535,2019-06-28,MO-close,38.273,2019-06-28,2019-06-28_MO-close,2019-06-28,MO-close,2.25,2019-06-28
3536,2019-07-31,MO-close,38.0466,2019-07-31,2019-07-31_MO-close,2019-07-31,MO-close,3.17,2019-07-31
3537,2019-08-30,MO-close,35.355,2019-08-30,2019-08-30_MO-close,2019-08-30,MO-close,3.17,2019-08-30
3538,2019-09-30,MO-close,33.7205,2019-09-30,2019-09-30_MO-close,2019-09-30,MO-close,2.68,2019-09-30
3539,2019-10-31,MO-close,36.9276,2019-10-31,2019-10-31_MO-close,2019-10-31,MO-close,2.68,2019-10-31
3540,2019-11-29,MO-close,40.9757,2019-11-29,2019-11-29_MO-close,2019-11-29,MO-close,2.68,2019-11-29
3541,2019-12-31,MO-close,41.8363,2019-12-31,2019-12-31_MO-close,2019-12-31,MO-close,4.71,2019-12-31
3542,2020-01-31,MO-close,39.8413,2020-01-31,2020-01-31_MO-close,2020-01-31,MO-close,4.71,2020-01-31
3543,2020-02-28,MO-close,33.8396,2020-02-28,2020-02-28_MO-close,2020-02-28,MO-close,4.71,2020-02-28
3544,2020-03-31,MO-close,33.2555,2020-03-31,2020-03-31_MO-close,2020-03-31,MO-close,1.84,2020-03-31
3545,2020-04-30,MO-close,33.7542,2020-04-30,2020-04-30_MO-close,2020-04-30,MO-close,1.84,2020-04-30
3546,2020-05-29,MO-close,33.5822,2020-05-29,2020-05-29_MO-close,2020-05-29,MO-close,1.84,2020-05-29
3547,2020-06-30,MO-close,34.4788,2020-06-30,2020-06-30_MO-close,2020-06-30,MO-close,2.18,2020-06-30
3548,2020-07-31,MO-close,36.1479,2020-07-31,2020-07-31_MO-close,2020-07-31,MO-close,2.18,2020-07-31
3549,2020-08-31,MO-close,38.423,2020-08-31,2020-08-31_MO-close,2020-08-31,MO-close,2.18,2020-08-31
3550,2020-09-30,MO-close,34.6218,2020-09-30,2020-09-30_MO-close,2020-09-30,MO-close,2.58,2020-09-30
3551,2020-10-30,MO-close,32.3281,2020-10-30,2020-10-30_MO-close,2020-10-30,MO-close,2.58,2020-10-30
3552,2020-11-30,MO-close,35.6881,2020-11-30,2020-11-30_MO-close,2020-11-30,MO-close,2.58,2020-11-30
3553,2020-12-31,MO-close,37.4937,2020-12-31,2020-12-31_MO-close,2020-12-31,MO-close,2.07,2020-12-31
3554,2021-01-29,MO-close,37.5669,2021-01-29,2021-01-29_MO-close,2021-01-29,MO-close,2.07,2021-01-29
3555,2021-02-26,MO-close,39.8714,2021-02-26,2021-02-26_MO-close,2021-02-26,MO-close,2.07,2021-02-26
3556,2021-03-31,MO-close,47.5975,2021-03-31,2021-03-31_MO-close,2021-03-31,MO-close,1.77,2021-03-31
3557,2021-04-30,MO-close,44.4249,2021-04-30,2021-04-30_MO-close,2021-04-30,MO-close,1.77,2021-04-30
3558,2021-05-28,MO-close,45.7926,2021-05-28,2021-05-28_MO-close,,,,
3559,2021-06-30,MO-close,45.1533,2021-06-30,2021-06-30_MO-close,2021-06-30,MO-close,2.33,2021-06-30
3560,2021-07-30,MO-close,45.4942,2021-07-30,2021-07-30_MO-close,2021-07-30,MO-close,2.33,2021-07-30
3561,2021-08-31,MO-close,47.5681,2021-08-31,2021-08-31_MO-close,2021-08-31,MO-close,2.33,2021-08-31
3562,2021-09-30,MO-close,43.9098,2021-09-30,2021-09-30_MO-close,2021-09-30,MO-close,2.52,2021-09-30
3563,2021-10-29,MO-close,42.5497,2021-10-29,2021-10-29_MO-close,2021-10-29,MO-close,2.52,2021-10-29
3564,2021-11-30,MO-close,41.1317,2021-11-30,2021-11-30_MO-close,2021-11-30,MO-close,2.52,2021-11-30
3565,2021-12-31,MO-close,46.5913,2021-12-31,2021-12-31_MO-close,2021-12-31,MO-close,3.35,2021-12-31
3566,2022-01-31,MO-close,50.0225,2022-01-31,2022-01-31_MO-close,,,,
3567,2022-02-28,MO-close,50.4256,2022-02-28,2022-02-28_MO-close,,,,
3568,2022-03-31,MO-close,52.25,2022-03-31,2022-03-31_MO-close,,,,
3569,2022-04-18,MO-close,54.6,2022-04-18,2022-04-18_MO-close,,,,
3570,2015-04-30,NFLX-close,79.4999,2015-04-30,2015-04-30_NFLX-close,2015-04-30,NFLX-close,2.91,2015-04-30
3571,2015-05-29,NFLX-close,89.1513,2015-05-29,2015-05-29_NFLX-close,2015-05-29,NFLX-close,2.91,2015-05-29
3572,2015-06-30,NFLX-close,93.8485,2015-06-30,2015-06-30_NFLX-close,2015-06-30,NFLX-close,3.84,2015-06-30
3573,2015-07-31,NFLX-close,114.31,2015-07-31,2015-07-31_NFLX-close,2015-07-31,NFLX-close,3.84,2015-07-31
3574,2015-08-31,NFLX-close,115.03,2015-08-31,2015-08-31_NFLX-close,2015-08-31,NFLX-close,3.84,2015-08-31
3575,2015-09-30,NFLX-close,103.26,2015-09-30,2015-09-30_NFLX-close,2015-09-30,NFLX-close,3.34,2015-09-30
3576,2015-10-30,NFLX-close,108.38,2015-10-30,2015-10-30_NFLX-close,2015-10-30,NFLX-close,3.34,2015-10-30
3577,2015-11-30,NFLX-close,123.33,2015-11-30,2015-11-30_NFLX-close,2015-11-30,NFLX-close,3.34,2015-11-30
3578,2015-12-31,NFLX-close,114.38,2015-12-31,2015-12-31_NFLX-close,2015-12-31,NFLX-close,4.84,2015-12-31
3579,2016-01-29,NFLX-close,91.84,2016-01-29,2016-01-29_NFLX-close,2016-01-29,NFLX-close,4.84,2016-01-29
3580,2016-02-29,NFLX-close,93.41,2016-02-29,2016-02-29_NFLX-close,2016-02-29,NFLX-close,4.84,2016-02-29
3581,2016-03-31,NFLX-close,102.23,2016-03-31,2016-03-31_NFLX-close,2016-03-31,NFLX-close,2.35,2016-03-31
3582,2016-04-29,NFLX-close,90.03,2016-04-29,2016-04-29_NFLX-close,2016-04-29,NFLX-close,2.35,2016-04-29
3583,2016-05-31,NFLX-close,102.57,2016-05-31,2016-05-31_NFLX-close,2016-05-31,NFLX-close,2.35,2016-05-31
3584,2016-06-30,NFLX-close,91.48,2016-06-30,2016-06-30_NFLX-close,2016-06-30,NFLX-close,2.95,2016-06-30
3585,2016-07-29,NFLX-close,91.25,2016-07-29,2016-07-29_NFLX-close,2016-07-29,NFLX-close,2.95,2016-07-29
3586,2016-08-31,NFLX-close,97.45,2016-08-31,2016-08-31_NFLX-close,2016-08-31,NFLX-close,2.95,2016-08-31
3587,2016-09-30,NFLX-close,98.55,2016-09-30,2016-09-30_NFLX-close,2016-09-30,NFLX-close,3.29,2016-09-30
3588,2016-10-31,NFLX-close,124.87,2016-10-31,2016-10-31_NFLX-close,2016-10-31,NFLX-close,3.29,2016-10-31
3589,2016-11-30,NFLX-close,117.0,2016-11-30,2016-11-30_NFLX-close,2016-11-30,NFLX-close,3.29,2016-11-30
3590,2016-12-30,NFLX-close,123.8,2016-12-30,2016-12-30_NFLX-close,2016-12-30,NFLX-close,3.29,2016-12-30
3591,2017-01-31,NFLX-close,140.71,2017-01-31,2017-01-31_NFLX-close,2017-01-31,NFLX-close,5.01,2017-01-31
3592,2017-02-28,NFLX-close,142.13,2017-02-28,2017-02-28_NFLX-close,2017-02-28,NFLX-close,5.01,2017-02-28
3593,2017-03-31,NFLX-close,147.81,2017-03-31,2017-03-31_NFLX-close,2017-03-31,NFLX-close,2.38,2017-03-31
3594,2017-04-28,NFLX-close,152.2,2017-04-28,2017-04-28_NFLX-close,2017-04-28,NFLX-close,2.38,2017-04-28
3595,2017-05-31,NFLX-close,163.07,2017-05-31,2017-05-31_NFLX-close,2017-05-31,NFLX-close,2.38,2017-05-31
3596,2017-06-30,NFLX-close,149.41,2017-06-30,2017-06-30_NFLX-close,2017-06-30,NFLX-close,2.97,2017-06-30
3597,2017-07-31,NFLX-close,181.66,2017-07-31,2017-07-31_NFLX-close,2017-07-31,NFLX-close,2.97,2017-07-31
3598,2017-08-31,NFLX-close,174.71,2017-08-31,2017-08-31_NFLX-close,2017-08-31,NFLX-close,2.97,2017-08-31
3599,2017-09-29,NFLX-close,181.35,2017-09-29,2017-09-29_NFLX-close,2017-09-29,NFLX-close,2.97,2017-09-29
3600,2017-10-31,NFLX-close,196.43,2017-10-31,2017-10-31_NFLX-close,2017-10-31,NFLX-close,3.3,2017-10-31
3601,2017-11-30,NFLX-close,187.58,2017-11-30,2017-11-30_NFLX-close,2017-11-30,NFLX-close,3.3,2017-11-30
3602,2017-12-29,NFLX-close,191.96,2017-12-29,2017-12-29_NFLX-close,2017-12-29,NFLX-close,3.3,2017-12-29
3603,2018-01-31,NFLX-close,270.3,2018-01-31,2018-01-31_NFLX-close,2018-01-31,NFLX-close,5.18,2018-01-31
3604,2018-02-28,NFLX-close,291.38,2018-02-28,2018-02-28_NFLX-close,2018-02-28,NFLX-close,5.18,2018-02-28
3605,2018-03-29,NFLX-close,295.35,2018-03-29,2018-03-29_NFLX-close,,,,
3606,2018-04-30,NFLX-close,312.46,2018-04-30,2018-04-30_NFLX-close,2018-04-30,NFLX-close,2.45,2018-04-30
3607,2018-05-31,NFLX-close,351.6,2018-05-31,2018-05-31_NFLX-close,2018-05-31,NFLX-close,2.45,2018-05-31
3608,2018-06-29,NFLX-close,391.43,2018-06-29,2018-06-29_NFLX-close,2018-06-29,NFLX-close,2.45,2018-06-29
3609,2018-07-31,NFLX-close,337.45,2018-07-31,2018-07-31_NFLX-close,2018-07-31,NFLX-close,3.08,2018-07-31
3610,2018-08-31,NFLX-close,367.68,2018-08-31,2018-08-31_NFLX-close,2018-08-31,NFLX-close,3.08,2018-08-31
3611,2018-09-28,NFLX-close,374.13,2018-09-28,2018-09-28_NFLX-close,2018-09-28,NFLX-close,3.08,2018-09-28
3612,2018-10-31,NFLX-close,301.78,2018-10-31,2018-10-31_NFLX-close,2018-10-31,NFLX-close,3.42,2018-10-31
3613,2018-11-30,NFLX-close,286.13,2018-11-30,2018-11-30_NFLX-close,2018-11-30,NFLX-close,3.42,2018-11-30
3614,2018-12-31,NFLX-close,267.66,2018-12-31,2018-12-31_NFLX-close,2018-12-31,NFLX-close,4.87,2018-12-31
3615,2019-01-31,NFLX-close,339.5,2019-01-31,2019-01-31_NFLX-close,2019-01-31,NFLX-close,4.87,2019-01-31
3616,2019-02-28,NFLX-close,358.1,2019-02-28,2019-02-28_NFLX-close,2019-02-28,NFLX-close,4.87,2019-02-28
3617,2019-03-29,NFLX-close,356.56,2019-03-29,2019-03-29_NFLX-close,2019-03-29,NFLX-close,4.87,2019-03-29
3618,2019-04-30,NFLX-close,370.54,2019-04-30,2019-04-30_NFLX-close,2019-04-30,NFLX-close,2.25,2019-04-30
3619,2019-05-31,NFLX-close,343.28,2019-05-31,2019-05-31_NFLX-close,2019-05-31,NFLX-close,2.25,2019-05-31
3620,2019-06-28,NFLX-close,367.32,2019-06-28,2019-06-28_NFLX-close,2019-06-28,NFLX-close,2.25,2019-06-28
3621,2019-07-31,NFLX-close,322.99,2019-07-31,2019-07-31_NFLX-close,2019-07-31,NFLX-close,3.17,2019-07-31
3622,2019-08-30,NFLX-close,293.75,2019-08-30,2019-08-30_NFLX-close,2019-08-30,NFLX-close,3.17,2019-08-30
3623,2019-09-30,NFLX-close,267.62,2019-09-30,2019-09-30_NFLX-close,2019-09-30,NFLX-close,2.68,2019-09-30
3624,2019-10-31,NFLX-close,287.41,2019-10-31,2019-10-31_NFLX-close,2019-10-31,NFLX-close,2.68,2019-10-31
3625,2019-11-29,NFLX-close,314.66,2019-11-29,2019-11-29_NFLX-close,2019-11-29,NFLX-close,2.68,2019-11-29
3626,2019-12-31,NFLX-close,323.57,2019-12-31,2019-12-31_NFLX-close,2019-12-31,NFLX-close,4.71,2019-12-31
3627,2020-01-31,NFLX-close,345.09,2020-01-31,2020-01-31_NFLX-close,2020-01-31,NFLX-close,4.71,2020-01-31
3628,2020-02-28,NFLX-close,369.03,2020-02-28,2020-02-28_NFLX-close,2020-02-28,NFLX-close,4.71,2020-02-28
3629,2020-03-31,NFLX-close,375.5,2020-03-31,2020-03-31_NFLX-close,2020-03-31,NFLX-close,1.84,2020-03-31
3630,2020-04-30,NFLX-close,419.85,2020-04-30,2020-04-30_NFLX-close,2020-04-30,NFLX-close,1.84,2020-04-30
3631,2020-05-29,NFLX-close,419.73,2020-05-29,2020-05-29_NFLX-close,2020-05-29,NFLX-close,1.84,2020-05-29
3632,2020-06-30,NFLX-close,455.04,2020-06-30,2020-06-30_NFLX-close,2020-06-30,NFLX-close,2.18,2020-06-30
3633,2020-07-31,NFLX-close,488.88,2020-07-31,2020-07-31_NFLX-close,2020-07-31,NFLX-close,2.18,2020-07-31
3634,2020-08-31,NFLX-close,529.56,2020-08-31,2020-08-31_NFLX-close,2020-08-31,NFLX-close,2.18,2020-08-31
3635,2020-09-30,NFLX-close,500.03,2020-09-30,2020-09-30_NFLX-close,2020-09-30,NFLX-close,2.58,2020-09-30
3636,2020-10-30,NFLX-close,475.74,2020-10-30,2020-10-30_NFLX-close,2020-10-30,NFLX-close,2.58,2020-10-30
3637,2020-11-30,NFLX-close,490.7,2020-11-30,2020-11-30_NFLX-close,2020-11-30,NFLX-close,2.58,2020-11-30
3638,2020-12-31,NFLX-close,540.73,2020-12-31,2020-12-31_NFLX-close,2020-12-31,NFLX-close,2.07,2020-12-31
3639,2021-01-29,NFLX-close,532.39,2021-01-29,2021-01-29_NFLX-close,2021-01-29,NFLX-close,2.07,2021-01-29
3640,2021-02-26,NFLX-close,538.85,2021-02-26,2021-02-26_NFLX-close,2021-02-26,NFLX-close,2.07,2021-02-26
3641,2021-03-31,NFLX-close,521.66,2021-03-31,2021-03-31_NFLX-close,2021-03-31,NFLX-close,1.77,2021-03-31
3642,2021-04-30,NFLX-close,513.47,2021-04-30,2021-04-30_NFLX-close,2021-04-30,NFLX-close,1.77,2021-04-30
3643,2021-05-28,NFLX-close,502.81,2021-05-28,2021-05-28_NFLX-close,,,,
3644,2021-06-30,NFLX-close,528.21,2021-06-30,2021-06-30_NFLX-close,2021-06-30,NFLX-close,2.33,2021-06-30
3645,2021-07-30,NFLX-close,517.57,2021-07-30,2021-07-30_NFLX-close,2021-07-30,NFLX-close,2.33,2021-07-30
3646,2021-08-31,NFLX-close,569.19,2021-08-31,2021-08-31_NFLX-close,2021-08-31,NFLX-close,2.33,2021-08-31
3647,2021-09-30,NFLX-close,610.34,2021-09-30,2021-09-30_NFLX-close,2021-09-30,NFLX-close,2.52,2021-09-30
3648,2021-10-29,NFLX-close,690.31,2021-10-29,2021-10-29_NFLX-close,2021-10-29,NFLX-close,2.52,2021-10-29
3649,2021-11-30,NFLX-close,641.9,2021-11-30,2021-11-30_NFLX-close,2021-11-30,NFLX-close,2.52,2021-11-30
3650,2021-12-31,NFLX-close,602.44,2021-12-31,2021-12-31_NFLX-close,2021-12-31,NFLX-close,3.35,2021-12-31
3651,2022-01-31,NFLX-close,427.14,2022-01-31,2022-01-31_NFLX-close,,,,
3652,2022-02-28,NFLX-close,394.52,2022-02-28,2022-02-28_NFLX-close,,,,
3653,2022-03-31,NFLX-close,374.59,2022-03-31,2022-03-31_NFLX-close,,,,
3654,2022-04-18,NFLX-close,337.86,2022-04-18,2022-04-18_NFLX-close,,,,
3655,2015-04-30,HON-close,83.7737,2015-04-30,2015-04-30_HON-close,2015-04-30,HON-close,2.91,2015-04-30
3656,2015-05-29,HON-close,86.9194,2015-05-29,2015-05-29_HON-close,2015-05-29,HON-close,2.91,2015-05-29
3657,2015-06-30,HON-close,85.0593,2015-06-30,2015-06-30_HON-close,2015-06-30,HON-close,3.84,2015-06-30
3658,2015-07-31,HON-close,87.6285,2015-07-31,2015-07-31_HON-close,2015-07-31,HON-close,3.84,2015-07-31
3659,2015-08-31,HON-close,83.2105,2015-08-31,2015-08-31_HON-close,2015-08-31,HON-close,3.84,2015-08-31
3660,2015-09-30,HON-close,79.3714,2015-09-30,2015-09-30_HON-close,2015-09-30,HON-close,3.34,2015-09-30
3661,2015-10-30,HON-close,86.5718,2015-10-30,2015-10-30_HON-close,2015-10-30,HON-close,3.34,2015-10-30
3662,2015-11-30,HON-close,87.6402,2015-11-30,2015-11-30_HON-close,2015-11-30,HON-close,3.34,2015-11-30
3663,2015-12-31,HON-close,87.3198,2015-12-31,2015-12-31_HON-close,2015-12-31,HON-close,4.84,2015-12-31
3664,2016-01-29,HON-close,87.0079,2016-01-29,2016-01-29_HON-close,2016-01-29,HON-close,4.84,2016-01-29
3665,2016-02-29,HON-close,85.9387,2016-02-29,2016-02-29_HON-close,2016-02-29,HON-close,4.84,2016-02-29
3666,2016-03-31,HON-close,95.0117,2016-03-31,2016-03-31_HON-close,2016-03-31,HON-close,2.35,2016-03-31
3667,2016-04-29,HON-close,96.8941,2016-04-29,2016-04-29_HON-close,2016-04-29,HON-close,2.35,2016-04-29
3668,2016-05-31,HON-close,97.0264,2016-05-31,2016-05-31_HON-close,2016-05-31,HON-close,2.35,2016-05-31
3669,2016-06-30,HON-close,99.1489,2016-06-30,2016-06-30_HON-close,2016-06-30,HON-close,2.95,2016-06-30
3670,2016-07-29,HON-close,99.1574,2016-07-29,2016-07-29_HON-close,2016-07-29,HON-close,2.95,2016-07-29
3671,2016-08-31,HON-close,99.9925,2016-08-31,2016-08-31_HON-close,2016-08-31,HON-close,2.95,2016-08-31
3672,2016-09-30,HON-close,99.8897,2016-09-30,2016-09-30_HON-close,2016-09-30,HON-close,3.29,2016-09-30
3673,2016-10-31,HON-close,93.9695,2016-10-31,2016-10-31_HON-close,2016-10-31,HON-close,3.29,2016-10-31
3674,2016-11-30,HON-close,98.1975,2016-11-30,2016-11-30_HON-close,2016-11-30,HON-close,3.29,2016-11-30
3675,2016-12-30,HON-close,99.8436,2016-12-30,2016-12-30_HON-close,2016-12-30,HON-close,3.29,2016-12-30
3676,2017-01-31,HON-close,101.9724,2017-01-31,2017-01-31_HON-close,2017-01-31,HON-close,5.01,2017-01-31
3677,2017-02-28,HON-close,107.8691,2017-02-28,2017-02-28_HON-close,2017-02-28,HON-close,5.01,2017-02-28
3678,2017-03-31,HON-close,108.1897,2017-03-31,2017-03-31_HON-close,2017-03-31,HON-close,2.38,2017-03-31
3679,2017-04-28,HON-close,113.6222,2017-04-28,2017-04-28_HON-close,2017-04-28,HON-close,2.38,2017-04-28
3680,2017-05-31,HON-close,115.8147,2017-05-31,2017-05-31_HON-close,2017-05-31,HON-close,2.38,2017-05-31
3681,2017-06-30,HON-close,116.076,2017-06-30,2017-06-30_HON-close,2017-06-30,HON-close,2.97,2017-06-30
3682,2017-07-31,HON-close,118.5405,2017-07-31,2017-07-31_HON-close,2017-07-31,HON-close,2.97,2017-07-31
3683,2017-08-31,HON-close,120.9927,2017-08-31,2017-08-31_HON-close,2017-08-31,HON-close,2.97,2017-08-31
3684,2017-09-29,HON-close,124.0292,2017-09-29,2017-09-29_HON-close,2017-09-29,HON-close,2.97,2017-09-29
3685,2017-10-31,HON-close,126.1468,2017-10-31,2017-10-31_HON-close,2017-10-31,HON-close,3.3,2017-10-31
3686,2017-11-30,HON-close,137.1645,2017-11-30,2017-11-30_HON-close,2017-11-30,HON-close,3.3,2017-11-30
3687,2017-12-29,HON-close,134.8779,2017-12-29,2017-12-29_HON-close,2017-12-29,HON-close,3.3,2017-12-29
3688,2018-01-31,HON-close,140.4274,2018-01-31,2018-01-31_HON-close,2018-01-31,HON-close,5.18,2018-01-31
3689,2018-02-28,HON-close,133.5448,2018-02-28,2018-02-28_HON-close,2018-02-28,HON-close,5.18,2018-02-28
3690,2018-03-29,HON-close,127.712,2018-03-29,2018-03-29_HON-close,,,,
3691,2018-04-30,HON-close,127.8623,2018-04-30,2018-04-30_HON-close,2018-04-30,HON-close,2.45,2018-04-30
3692,2018-05-31,HON-close,131.3788,2018-05-31,2018-05-31_HON-close,2018-05-31,HON-close,2.45,2018-05-31
3693,2018-06-29,HON-close,127.9502,2018-06-29,2018-06-29_HON-close,2018-06-29,HON-close,2.45,2018-06-29
3694,2018-07-31,HON-close,141.8066,2018-07-31,2018-07-31_HON-close,2018-07-31,HON-close,3.08,2018-07-31
3695,2018-08-31,HON-close,141.9656,2018-08-31,2018-08-31_HON-close,2018-08-31,HON-close,3.08,2018-08-31
3696,2018-09-28,HON-close,148.5168,2018-09-28,2018-09-28_HON-close,2018-09-28,HON-close,3.08,2018-09-28
3697,2018-10-31,HON-close,134.8595,2018-10-31,2018-10-31_HON-close,2018-10-31,HON-close,3.42,2018-10-31
3698,2018-11-30,HON-close,137.4151,2018-11-30,2018-11-30_HON-close,2018-11-30,HON-close,3.42,2018-11-30
3699,2018-12-31,HON-close,123.7157,2018-12-31,2018-12-31_HON-close,2018-12-31,HON-close,4.87,2018-12-31
3700,2019-01-31,HON-close,134.4936,2019-01-31,2019-01-31_HON-close,2019-01-31,HON-close,4.87,2019-01-31
3701,2019-02-28,HON-close,145.0446,2019-02-28,2019-02-28_HON-close,2019-02-28,HON-close,4.87,2019-02-28
3702,2019-03-29,HON-close,149.6105,2019-03-29,2019-03-29_HON-close,2019-03-29,HON-close,4.87,2019-03-29
3703,2019-04-30,HON-close,163.4588,2019-04-30,2019-04-30_HON-close,2019-04-30,HON-close,2.25,2019-04-30
3704,2019-05-31,HON-close,155.4469,2019-05-31,2019-05-31_HON-close,2019-05-31,HON-close,2.25,2019-05-31
3705,2019-06-28,HON-close,165.1724,2019-06-28,2019-06-28_HON-close,2019-06-28,HON-close,2.25,2019-06-28
3706,2019-07-31,HON-close,163.1572,2019-07-31,2019-07-31_HON-close,2019-07-31,HON-close,3.17,2019-07-31
3707,2019-08-30,HON-close,156.5271,2019-08-30,2019-08-30_HON-close,2019-08-30,HON-close,3.17,2019-08-30
3708,2019-09-30,HON-close,160.882,2019-09-30,2019-09-30_HON-close,2019-09-30,HON-close,2.68,2019-09-30
3709,2019-10-31,HON-close,164.2385,2019-10-31,2019-10-31_HON-close,2019-10-31,HON-close,2.68,2019-10-31
3710,2019-11-29,HON-close,170.6229,2019-11-29,2019-11-29_HON-close,2019-11-29,HON-close,2.68,2019-11-29
3711,2019-12-31,HON-close,169.1417,2019-12-31,2019-12-31_HON-close,2019-12-31,HON-close,4.71,2019-12-31
3712,2020-01-31,HON-close,165.5295,2020-01-31,2020-01-31_HON-close,2020-01-31,HON-close,4.71,2020-01-31
3713,2020-02-28,HON-close,155.8442,2020-02-28,2020-02-28_HON-close,2020-02-28,HON-close,4.71,2020-02-28
3714,2020-03-31,HON-close,128.5713,2020-03-31,2020-03-31_HON-close,2020-03-31,HON-close,1.84,2020-03-31
3715,2020-04-30,HON-close,136.3649,2020-04-30,2020-04-30_HON-close,2020-04-30,HON-close,1.84,2020-04-30
3716,2020-05-29,HON-close,141.1537,2020-05-29,2020-05-29_HON-close,2020-05-29,HON-close,1.84,2020-05-29
3717,2020-06-30,HON-close,139.9343,2020-06-30,2020-06-30_HON-close,2020-06-30,HON-close,2.18,2020-06-30
3718,2020-07-31,HON-close,144.5604,2020-07-31,2020-07-31_HON-close,2020-07-31,HON-close,2.18,2020-07-31
3719,2020-08-31,HON-close,161.1264,2020-08-31,2020-08-31_HON-close,2020-08-31,HON-close,2.18,2020-08-31
3720,2020-09-30,HON-close,160.2115,2020-09-30,2020-09-30_HON-close,2020-09-30,HON-close,2.58,2020-09-30
3721,2020-10-30,HON-close,160.5424,2020-10-30,2020-10-30_HON-close,2020-10-30,HON-close,2.58,2020-10-30
