,date,%-close,value
147,2012-03-30,AAPL-close,18.3327
148,2012-04-30,AAPL-close,17.8566
149,2012-05-31,AAPL-close,17.6655
150,2012-06-29,AAPL-close,17.8572
151,2012-07-31,AAPL-close,18.6755
152,2012-08-31,AAPL-close,20.4282
153,2012-09-28,AAPL-close,20.4854
154,2012-10-31,AAPL-close,18.2811
155,2012-11-30,AAPL-close,18.0581
156,2012-12-31,AAPL-close,16.4196
157,2013-01-31,AAPL-close,14.0536
158,2013-02-28,AAPL-close,13.6959
159,2013-03-28,AAPL-close,13.735
160,2013-04-30,AAPL-close,13.7388
161,2013-05-31,AAPL-close,14.0478
162,2013-06-28,AAPL-close,12.3859
163,2013-07-31,AAPL-close,14.1351
164,2013-08-30,AAPL-close,15.3192
165,2013-09-30,AAPL-close,14.9901
166,2013-10-31,AAPL-close,16.4349
167,2013-11-29,AAPL-close,17.5865
168,2013-12-31,AAPL-close,17.743
169,2014-01-31,AAPL-close,15.8322
170,2014-02-28,AAPL-close,16.7421
171,2014-03-31,AAPL-close,17.0762
172,2014-04-30,AAPL-close,18.7735
173,2014-05-30,AAPL-close,20.2513
174,2014-06-30,AAPL-close,20.8115
175,2014-07-31,AAPL-close,21.4095
176,2014-08-29,AAPL-close,23.0689
177,2014-09-30,AAPL-close,22.675
178,2014-10-31,AAPL-close,24.3067
179,2014-11-28,AAPL-close,26.8824
180,2014-12-31,AAPL-close,24.9498
181,2015-01-30,AAPL-close,26.4823
182,2015-02-27,AAPL-close,29.1503
183,2015-03-31,AAPL-close,28.2358
184,2015-04-30,AAPL-close,28.3992
185,2015-05-29,AAPL-close,29.686
186,2015-06-30,AAPL-close,28.5798
187,2015-07-31,AAPL-close,27.6398
188,2015-08-31,AAPL-close,25.8099
189,2015-09-30,AAPL-close,25.1667
190,2015-10-30,AAPL-close,27.3527
191,2015-11-30,AAPL-close,27.1944
192,2015-12-31,AAPL-close,24.1968
193,2016-01-29,AAPL-close,22.3762
194,2016-02-29,AAPL-close,22.3464
195,2016-03-31,AAPL-close,25.1891
196,2016-04-29,AAPL-close,21.6646
197,2016-05-31,AAPL-close,23.2202
198,2016-06-30,AAPL-close,22.2296
199,2016-07-29,AAPL-close,24.2317
200,2016-08-31,AAPL-close,24.804
201,2016-09-30,AAPL-close,26.4287
202,2016-10-31,AAPL-close,26.5433
203,2016-11-30,AAPL-close,25.9713
204,2016-12-30,AAPL-close,27.2168
205,2017-01-31,AAPL-close,28.5163
206,2017-02-28,AAPL-close,32.3302
207,2017-03-31,AAPL-close,33.9043
208,2017-04-28,AAPL-close,33.9019
209,2017-05-31,AAPL-close,36.1995
210,2017-06-30,AAPL-close,34.1284
211,2017-07-31,AAPL-close,35.2445
212,2017-08-31,AAPL-close,39.0206
213,2017-09-29,AAPL-close,36.6699
214,2017-10-31,AAPL-close,40.2198
215,2017-11-30,AAPL-close,41.0359
216,2017-12-29,AAPL-close,40.4103
217,2018-01-31,AAPL-close,39.9804
218,2018-02-28,AAPL-close,42.7044
219,2018-03-29,AAPL-close,40.2254
220,2018-04-30,AAPL-close,39.6212
221,2018-05-31,AAPL-close,44.9756
222,2018-06-29,AAPL-close,44.5521
223,2018-07-31,AAPL-close,45.7988
224,2018-08-31,AAPL-close,54.9784
225,2018-09-28,AAPL-close,54.5219
226,2018-10-31,AAPL-close,52.8603
227,2018-11-30,AAPL-close,43.2826
228,2018-12-31,AAPL-close,38.2316
229,2019-01-31,AAPL-close,40.3402
230,2019-02-28,AAPL-close,42.1463
231,2019-03-29,AAPL-close,46.2356
232,2019-04-30,AAPL-close,48.845
233,2019-05-31,AAPL-close,42.7801
234,2019-06-28,AAPL-close,48.3637
235,2019-07-31,AAPL-close,52.0584
236,2019-08-30,AAPL-close,51.2031
237,2019-09-30,AAPL-close,54.939
238,2019-10-31,AAPL-close,61.0198
239,2019-11-29,AAPL-close,65.7499
240,2019-12-31,AAPL-close,72.245
241,2020-01-31,AAPL-close,76.1469
242,2020-02-28,AAPL-close,67.415
243,2020-03-31,AAPL-close,62.712
244,2020-04-30,AAPL-close,72.4558
245,2020-05-29,AAPL-close,78.6164
246,2020-06-30,AAPL-close,90.2034
247,2020-07-31,AAPL-close,105.0988
248,2020-08-31,AAPL-close,127.8654
249,2020-09-30,AAPL-close,114.7558
250,2020-10-30,AAPL-close,107.8691
251,2020-11-30,AAPL-close,118.1701
252,2020-12-31,AAPL-close,131.7092
253,2021-01-29,AAPL-close,130.9846
254,2021-02-26,AAPL-close,120.5441
255,2021-03-31,AAPL-close,121.4289
256,2021-04-30,AAPL-close,130.6839
257,2021-05-28,AAPL-close,124.0837
258,2021-06-30,AAPL-close,136.3815
259,2021-07-30,AAPL-close,145.2439
260,2021-08-31,AAPL-close,151.4163
261,2021-09-30,AAPL-close,141.1144
262,2021-10-29,AAPL-close,149.3918
263,2021-11-30,AAPL-close,165.0893
264,2021-12-31,AAPL-close,177.3437
265,2022-01-31,AAPL-close,174.5572
266,2022-02-28,AAPL-close,165.12
267,2022-03-31,AAPL-close,174.61
268,2022-04-18,AAPL-close,165.07
269,1999-12-31,GOOGL-close,
270,2000-01-31,GOOGL-close,
271,2000-02-29,GOOGL-close,
272,2000-03-31,GOOGL-close,
273,2000-04-28,GOOGL-close,
274,2000-05-31,GOOGL-close,
275,2000-06-30,GOOGL-close,
276,2000-07-31,GOOGL-close,
277,2000-08-31,GOOGL-close,
278,2000-09-29,GOOGL-close,
279,2000-10-31,GOOGL-close,
280,2000-11-30,GOOGL-close,
281,2000-12-29,GOOGL-close,
282,2001-01-31,GOOGL-close,
283,2001-02-28,GOOGL-close,
284,2001-03-30,GOOGL-close,
285,2001-04-30,GOOGL-close,
286,2001-05-31,GOOGL-close,
287,2001-06-29,GOOGL-close,
288,2001-07-31,GOOGL-close,
289,2001-08-31,GOOGL-close,
290,2001-09-28,GOOGL-close,
291,2001-10-31,GOOGL-close,
292,2001-11-30,GOOGL-close,
293,2001-12-31,GOOGL-close,
294,2002-01-31,GOOGL-close,
295,2002-02-28,GOOGL-close,
296,2002-03-28,GOOGL-close,
297,2002-04-30,GOOGL-close,
298,2002-05-31,GOOGL-close,
299,2002-06-28,GOOGL-close,
300,2002-07-31,GOOGL-close,
301,2002-08-30,GOOGL-close,
302,2002-09-30,GOOGL-close,
303,2002-10-31,GOOGL-close,
304,2002-11-29,GOOGL-close,
305,2002-12-31,GOOGL-close,
306,2003-01-31,GOOGL-close,
307,2003-02-28,GOOGL-close,
308,2003-03-31,GOOGL-close,
309,2003-04-30,GOOGL-close,
310,2003-05-30,GOOGL-close,
311,2003-06-30,GOOGL-close,
312,2003-07-31,GOOGL-close,
313,2003-08-29,GOOGL-close,
314,2003-09-30,GOOGL-close,
315,2003-10-31,GOOGL-close,
316,2003-11-28,GOOGL-close,
317,2003-12-31,GOOGL-close,
318,2004-01-30,GOOGL-close,
319,2004-02-27,GOOGL-close,
320,2004-03-31,GOOGL-close,
321,2004-04-30,GOOGL-close,
322,2004-05-28,GOOGL-close,
323,2004-06-30,GOOGL-close,
324,2004-07-30,GOOGL-close,
325,2004-08-31,GOOGL-close,
326,2004-09-30,GOOGL-close,65.0007
327,2004-10-29,GOOGL-close,95.6152
328,2004-11-30,GOOGL-close,91.2717
329,2004-12-31,GOOGL-close,96.6935
330,2005-01-31,GOOGL-close,98.1129
331,2005-02-28,GOOGL-close,94.2861
332,2005-03-31,GOOGL-close,90.5345
333,2005-04-29,GOOGL-close,110.3406
334,2005-05-31,GOOGL-close,139.0643
335,2005-06-30,GOOGL-close,147.5304
336,2005-07-29,GOOGL-close,144.3255
337,2005-08-31,GOOGL-close,143.4428
338,2005-09-30,GOOGL-close,158.72
339,2005-10-31,GOOGL-close,186.6462
340,2005-11-30,GOOGL-close,203.0831
341,2005-12-30,GOOGL-close,208.0723
342,2006-01-31,GOOGL-close,216.9999
343,2006-02-28,GOOGL-close,181.8714
344,2006-03-31,GOOGL-close,195.6038
345,2006-04-28,GOOGL-close,209.6171
346,2006-05-31,GOOGL-close,186.4857
347,2006-06-30,GOOGL-close,210.3142
348,2006-07-31,GOOGL-close,193.8985
349,2006-08-31,GOOGL-close,189.8511
350,2006-09-29,GOOGL-close,201.5722
351,2006-10-31,GOOGL-close,238.9326
352,2006-11-30,GOOGL-close,243.1556
353,2006-12-29,GOOGL-close,230.9529
354,2007-01-31,GOOGL-close,251.5264
355,2007-02-28,GOOGL-close,225.4209
356,2007-03-30,GOOGL-close,229.7893
357,2007-04-30,GOOGL-close,236.4198
358,2007-05-31,GOOGL-close,249.7254
359,2007-06-29,GOOGL-close,262.1593
360,2007-07-31,GOOGL-close,255.7896
361,2007-08-31,GOOGL-close,258.4227
362,2007-09-28,GOOGL-close,284.5133
363,2007-10-31,GOOGL-close,354.5946
364,2007-11-30,GOOGL-close,347.5729
365,2007-12-31,GOOGL-close,346.8106
366,2008-01-31,GOOGL-close,283.0237
367,2008-02-29,GOOGL-close,236.3195
368,2008-03-31,GOOGL-close,220.9169
369,2008-04-30,GOOGL-close,288.0341
370,2008-05-30,GOOGL-close,293.807
371,2008-06-30,GOOGL-close,264.025
372,2008-07-31,GOOGL-close,237.6085
373,2008-08-29,GOOGL-close,232.3623
374,2008-09-30,GOOGL-close,200.8801
375,2008-10-31,GOOGL-close,180.2364
376,2008-11-28,GOOGL-close,146.9336
377,2008-12-31,GOOGL-close,154.3013
378,2009-01-30,GOOGL-close,169.7891
379,2009-02-27,GOOGL-close,169.5183
380,2009-03-31,GOOGL-close,174.5689
381,2009-04-30,GOOGL-close,198.5981
382,2009-05-29,GOOGL-close,209.261
383,2009-06-30,GOOGL-close,211.4477
384,2009-07-31,GOOGL-close,222.2109
385,2009-08-31,GOOGL-close,231.5498
386,2009-09-30,GOOGL-close,248.6927
387,2009-10-30,GOOGL-close,268.89
388,2009-11-30,GOOGL-close,292.4026
389,2009-12-31,GOOGL-close,310.9499
390,2010-01-29,GOOGL-close,265.7925
391,2010-02-26,GOOGL-close,264.2156
392,2010-03-31,GOOGL-close,284.438
393,2010-04-30,GOOGL-close,263.6614
394,2010-05-28,GOOGL-close,243.5669
395,2010-06-30,GOOGL-close,223.1639
396,2010-07-30,GOOGL-close,243.1757
397,2010-08-31,GOOGL-close,225.7067
398,2010-09-30,GOOGL-close,263.709
399,2010-10-29,GOOGL-close,307.8001
400,2010-11-30,GOOGL-close,278.7154
401,2010-12-31,GOOGL-close,297.9046
402,2011-01-31,GOOGL-close,301.1095
403,2011-02-28,GOOGL-close,307.6497
404,2011-03-31,GOOGL-close,294.2884
405,2011-04-29,GOOGL-close,272.8924
406,2011-05-31,GOOGL-close,265.329
407,2011-06-30,GOOGL-close,253.974
408,2011-07-29,GOOGL-close,302.7797
409,2011-08-31,GOOGL-close,271.3175
410,2011-09-30,GOOGL-close,258.3174
411,2011-10-31,GOOGL-close,297.2375
412,2011-11-30,GOOGL-close,300.623
413,2011-12-30,GOOGL-close,323.95
414,2012-01-31,GOOGL-close,290.9531
415,2012-02-29,GOOGL-close,310.0822
416,2012-03-30,GOOGL-close,321.6128
417,2012-04-30,GOOGL-close,303.3614
418,2012-05-31,GOOGL-close,291.3293
419,2012-06-29,GOOGL-close,290.9331
420,2012-07-31,GOOGL-close,317.465
421,2012-08-31,GOOGL-close,343.6057
422,2012-09-28,GOOGL-close,378.4181
423,2012-10-31,GOOGL-close,341.2021
424,2012-11-30,GOOGL-close,350.2662
425,2012-12-31,GOOGL-close,354.7852
426,2013-01-31,GOOGL-close,379.015
427,2013-02-28,GOOGL-close,401.8404
428,2013-03-28,GOOGL-close,398.3236
429,2013-04-30,GOOGL-close,413.5616
430,2013-05-31,GOOGL-close,436.9578
431,2013-06-28,GOOGL-close,441.548
432,2013-07-31,GOOGL-close,445.2494
433,2013-08-30,GOOGL-close,424.7612
434,2013-09-30,GOOGL-close,439.3111
435,2013-10-31,GOOGL-close,516.8856
436,2013-11-29,GOOGL-close,531.4355
437,2013-12-31,GOOGL-close,562.0901
438,2014-01-31,GOOGL-close,592.3134
439,2014-02-28,GOOGL-close,609.7071
440,2014-03-31,GOOGL-close,558.9805
441,2014-04-30,GOOGL-close,534.88
442,2014-05-30,GOOGL-close,571.65
443,2014-06-30,GOOGL-close,584.67
444,2014-07-31,GOOGL-close,579.55
445,2014-08-29,GOOGL-close,582.36
446,2014-09-30,GOOGL-close,588.41
447,2014-10-31,GOOGL-close,567.87
448,2014-11-28,GOOGL-close,549.08
449,2014-12-31,GOOGL-close,530.66
450,2015-01-30,GOOGL-close,537.55
451,2015-02-27,GOOGL-close,562.63
452,2015-03-31,GOOGL-close,554.7
453,2015-04-30,GOOGL-close,548.77
454,2015-05-29,GOOGL-close,545.32
455,2015-06-30,GOOGL-close,540.04
456,2015-07-31,GOOGL-close,657.5
457,2015-08-31,GOOGL-close,647.82
458,2015-09-30,GOOGL-close,638.37
459,2015-10-30,GOOGL-close,737.39
460,2015-11-30,GOOGL-close,762.85
461,2015-12-31,GOOGL-close,778.01
462,2016-01-29,GOOGL-close,761.35
463,2016-02-29,GOOGL-close,717.22
464,2016-03-31,GOOGL-close,762.9
465,2016-04-29,GOOGL-close,707.88
466,2016-05-31,GOOGL-close,748.85
467,2016-06-30,GOOGL-close,703.53
468,2016-07-29,GOOGL-close,791.34
469,2016-08-31,GOOGL-close,789.85
470,2016-09-30,GOOGL-close,804.06
471,2016-10-31,GOOGL-close,809.9
472,2016-11-30,GOOGL-close,775.88
473,2016-12-30,GOOGL-close,792.45
474,2017-01-31,GOOGL-close,820.19
475,2017-02-28,GOOGL-close,844.93
476,2017-03-31,GOOGL-close,847.8
477,2017-04-28,GOOGL-close,924.52
478,2017-05-31,GOOGL-close,987.09
479,2017-06-30,GOOGL-close,929.68
480,2017-07-31,GOOGL-close,945.5
481,2017-08-31,GOOGL-close,955.24
482,2017-09-29,GOOGL-close,973.72
483,2017-10-31,GOOGL-close,1033.04
484,2017-11-30,GOOGL-close,1036.17
485,2017-12-29,GOOGL-close,1053.4
486,2018-01-31,GOOGL-close,1182.22
487,2018-02-28,GOOGL-close,1103.92
488,2018-03-29,GOOGL-close,1037.14
489,2018-04-30,GOOGL-close,1018.58
490,2018-05-31,GOOGL-close,1100.0
491,2018-06-29,GOOGL-close,1129.19
492,2018-07-31,GOOGL-close,1227.22
493,2018-08-31,GOOGL-close,1231.8
494,2018-09-28,GOOGL-close,1207.08
495,2018-10-31,GOOGL-close,1090.58
496,2018-11-30,GOOGL-close,1109.65
497,2018-12-31,GOOGL-close,1044.96
498,2019-01-31,GOOGL-close,1125.89
499,2019-02-28,GOOGL-close,1126.55
500,2019-03-29,GOOGL-close,1176.89
501,2019-04-30,GOOGL-close,1198.96
502,2019-05-31,GOOGL-close,1106.5
503,2019-06-28,GOOGL-close,1082.8
504,2019-07-31,GOOGL-close,1218.2
505,2019-08-30,GOOGL-close,1190.53
506,2019-09-30,GOOGL-close,1221.14
507,2019-10-31,GOOGL-close,1258.8
508,2019-11-29,GOOGL-close,1304.09
509,2019-12-31,GOOGL-close,1339.39
510,2020-01-31,GOOGL-close,1432.78
511,2020-02-28,GOOGL-close,1339.25
512,2020-03-31,GOOGL-close,1161.95
513,2020-04-30,GOOGL-close,1346.7
514,2020-05-29,GOOGL-close,1433.52
515,2020-06-30,GOOGL-close,1418.05
516,2020-07-31,GOOGL-close,1487.95
517,2020-08-31,GOOGL-close,1629.53
518,2020-09-30,GOOGL-close,1465.6
519,2020-10-30,GOOGL-close,1616.11
520,2020-11-30,GOOGL-close,1754.4
521,2020-12-31,GOOGL-close,1752.64
522,2021-01-29,GOOGL-close,1827.36
523,2021-02-26,GOOGL-close,2021.91
524,2021-03-31,GOOGL-close,2062.52
525,2021-04-30,GOOGL-close,2353.5
526,2021-05-28,GOOGL-close,2356.85
527,2021-06-30,GOOGL-close,2441.79
528,2021-07-30,GOOGL-close,2694.53
529,2021-08-31,GOOGL-close,2893.95
530,2021-09-30,GOOGL-close,2673.52
531,2021-10-29,GOOGL-close,2960.92
532,2021-11-30,GOOGL-close,2837.95
533,2021-12-31,GOOGL-close,2897.04
534,2022-01-31,GOOGL-close,2706.07
535,2022-02-28,GOOGL-close,2701.14
536,2022-03-31,GOOGL-close,2781.35
537,2022-04-18,GOOGL-close,2553.53
538,1999-12-31,GOOG-close,
539,2000-01-31,GOOG-close,
540,2000-02-29,GOOG-close,
541,2000-03-31,GOOG-close,
542,2000-04-28,GOOG-close,
543,2000-05-31,GOOG-close,
544,2000-06-30,GOOG-close,
545,2000-07-31,GOOG-close,
546,2000-08-31,GOOG-close,
547,2000-09-29,GOOG-close,
548,2000-10-31,GOOG-close,
549,2000-11-30,GOOG-close,
550,2000-12-29,GOOG-close,
551,2001-01-31,GOOG-close,
552,2001-02-28,GOOG-close,
553,2001-03-30,GOOG-close,
554,2001-04-30,GOOG-close,
555,2001-05-31,GOOG-close,
556,2001-06-29,GOOG-close,
557,2001-07-31,GOOG-close,
558,2001-08-31,GOOG-close,
559,2001-09-28,GOOG-close,
560,2001-10-31,GOOG-close,
561,2001-11-30,GOOG-close,
562,2001-12-31,GOOG-close,
563,2002-01-31,GOOG-close,
564,2002-02-28,GOOG-close,
565,2002-03-28,GOOG-close,
566,2002-04-30,GOOG-close,
567,2002-05-31,GOOG-close,
568,2002-06-28,GOOG-close,
569,2002-07-31,GOOG-close,
570,2002-08-30,GOOG-close,
571,2002-09-30,GOOG-close,
572,2002-10-31,GOOG-close,
573,2002-11-29,GOOG-close,
574,2002-12-31,GOOG-close,
575,2003-01-31,GOOG-close,
576,2003-02-28,GOOG-close,
577,2003-03-31,GOOG-close,
578,2003-04-30,GOOG-close,
579,2003-05-30,GOOG-close,
580,2003-06-30,GOOG-close,
581,2003-07-31,GOOG-close,
582,2003-08-29,GOOG-close,
583,2003-09-30,GOOG-close,
584,2003-10-31,GOOG-close,
585,2003-11-28,GOOG-close,
586,2003-12-31,GOOG-close,
587,2004-01-30,GOOG-close,
588,2004-02-27,GOOG-close,
589,2004-03-31,GOOG-close,
590,2004-04-30,GOOG-close,
591,2004-05-28,GOOG-close,
592,2004-06-30,GOOG-close,
593,2004-07-30,GOOG-close,
594,2004-08-31,GOOG-close,
595,2004-09-30,GOOG-close,
596,2004-10-29,GOOG-close,
597,2004-11-30,GOOG-close,
598,2004-12-31,GOOG-close,
599,2005-01-31,GOOG-close,
600,2005-02-28,GOOG-close,
601,2005-03-31,GOOG-close,
602,2005-04-29,GOOG-close,
603,2005-05-31,GOOG-close,
604,2005-06-30,GOOG-close,
605,2005-07-29,GOOG-close,
606,2005-08-31,GOOG-close,
607,2005-09-30,GOOG-close,
608,2005-10-31,GOOG-close,
609,2005-11-30,GOOG-close,
610,2005-12-30,GOOG-close,
611,2006-01-31,GOOG-close,
612,2006-02-28,GOOG-close,
613,2006-03-31,GOOG-close,
614,2006-04-28,GOOG-close,
615,2006-05-31,GOOG-close,
616,2006-06-30,GOOG-close,
617,2006-07-31,GOOG-close,
618,2006-08-31,GOOG-close,
619,2006-09-29,GOOG-close,
620,2006-10-31,GOOG-close,
621,2006-11-30,GOOG-close,
622,2006-12-29,GOOG-close,
623,2007-01-31,GOOG-close,
624,2007-02-28,GOOG-close,
625,2007-03-30,GOOG-close,
626,2007-04-30,GOOG-close,
627,2007-05-31,GOOG-close,
628,2007-06-29,GOOG-close,
629,2007-07-31,GOOG-close,
630,2007-08-31,GOOG-close,
631,2007-09-28,GOOG-close,
632,2007-10-31,GOOG-close,
633,2007-11-30,GOOG-close,
634,2007-12-31,GOOG-close,
635,2008-01-31,GOOG-close,
636,2008-02-29,GOOG-close,
637,2008-03-31,GOOG-close,
638,2008-04-30,GOOG-close,
639,2008-05-30,GOOG-close,
640,2008-06-30,GOOG-close,
641,2008-07-31,GOOG-close,
642,2008-08-29,GOOG-close,
643,2008-09-30,GOOG-close,
644,2008-10-31,GOOG-close,
645,2008-11-28,GOOG-close,
646,2008-12-31,GOOG-close,
647,2009-01-30,GOOG-close,
648,2009-02-27,GOOG-close,
649,2009-03-31,GOOG-close,
650,2009-04-30,GOOG-close,
651,2009-05-29,GOOG-close,
652,2009-06-30,GOOG-close,
653,2009-07-31,GOOG-close,
654,2009-08-31,GOOG-close,
655,2009-09-30,GOOG-close,
656,2009-10-30,GOOG-close,
657,2009-11-30,GOOG-close,
658,2009-12-31,GOOG-close,
659,2010-01-29,GOOG-close,
660,2010-02-26,GOOG-close,
661,2010-03-31,GOOG-close,
662,2010-04-30,GOOG-close,
663,2010-05-28,GOOG-close,
664,2010-06-30,GOOG-close,
665,2010-07-30,GOOG-close,
666,2010-08-31,GOOG-close,
667,2010-09-30,GOOG-close,
668,2010-10-29,GOOG-close,
669,2010-11-30,GOOG-close,
670,2010-12-31,GOOG-close,
671,2011-01-31,GOOG-close,
672,2011-02-28,GOOG-close,
673,2011-03-31,GOOG-close,
674,2011-04-29,GOOG-close,
675,2011-05-31,GOOG-close,
676,2011-06-30,GOOG-close,
677,2011-07-29,GOOG-close,
678,2011-08-31,GOOG-close,
679,2011-09-30,GOOG-close,
680,2011-10-31,GOOG-close,
681,2011-11-30,GOOG-close,
682,2011-12-30,GOOG-close,
683,2012-01-31,GOOG-close,
684,2012-02-29,GOOG-close,
685,2012-03-30,GOOG-close,
686,2012-04-30,GOOG-close,
687,2012-05-31,GOOG-close,
688,2012-06-29,GOOG-close,
689,2012-07-31,GOOG-close,
690,2012-08-31,GOOG-close,
691,2012-09-28,GOOG-close,
692,2012-10-31,GOOG-close,
693,2012-11-30,GOOG-close,
694,2012-12-31,GOOG-close,
695,2013-01-31,GOOG-close,
696,2013-02-28,GOOG-close,
697,2013-03-28,GOOG-close,
698,2013-04-30,GOOG-close,
699,2013-05-31,GOOG-close,
700,2013-06-28,GOOG-close,
701,2013-07-31,GOOG-close,
702,2013-08-30,GOOG-close,
703,2013-09-30,GOOG-close,
704,2013-10-31,GOOG-close,
705,2013-11-29,GOOG-close,
706,2013-12-31,GOOG-close,
707,2014-01-31,GOOG-close,
708,2014-02-28,GOOG-close,
709,2014-03-31,GOOG-close,
710,2014-04-30,GOOG-close,526.66
711,2014-05-30,GOOG-close,559.89
712,2014-06-30,GOOG-close,575.28
713,2014-07-31,GOOG-close,571.6
714,2014-08-29,GOOG-close,571.6
715,2014-09-30,GOOG-close,577.36
716,2014-10-31,GOOG-close,559.08
717,2014-11-28,GOOG-close,541.83
718,2014-12-31,GOOG-close,526.4
719,2015-01-30,GOOG-close,534.52
720,2015-02-27,GOOG-close,558.4
721,2015-03-31,GOOG-close,548.0
722,2015-04-30,GOOG-close,537.34
723,2015-05-29,GOOG-close,532.11
724,2015-06-30,GOOG-close,520.51
725,2015-07-31,GOOG-close,625.61
726,2015-08-31,GOOG-close,618.25
727,2015-09-30,GOOG-close,608.42
728,2015-10-30,GOOG-close,710.81
729,2015-11-30,GOOG-close,742.6
730,2015-12-31,GOOG-close,758.88
731,2016-01-29,GOOG-close,742.95
732,2016-02-29,GOOG-close,697.77
733,2016-03-31,GOOG-close,744.95
734,2016-04-29,GOOG-close,693.01
735,2016-05-31,GOOG-close,735.72
736,2016-06-30,GOOG-close,692.1
737,2016-07-29,GOOG-close,768.79
738,2016-08-31,GOOG-close,767.05
739,2016-09-30,GOOG-close,777.29
740,2016-10-31,GOOG-close,784.54
741,2016-11-30,GOOG-close,758.04
742,2016-12-30,GOOG-close,771.82
743,2017-01-31,GOOG-close,796.79
744,2017-02-28,GOOG-close,823.21
745,2017-03-31,GOOG-close,829.56
746,2017-04-28,GOOG-close,905.96
747,2017-05-31,GOOG-close,964.86
748,2017-06-30,GOOG-close,908.73
749,2017-07-31,GOOG-close,930.5
750,2017-08-31,GOOG-close,939.33
751,2017-09-29,GOOG-close,959.11
752,2017-10-31,GOOG-close,1016.64
753,2017-11-30,GOOG-close,1021.41
754,2017-12-29,GOOG-close,1046.4
755,2018-01-31,GOOG-close,1169.94
756,2018-02-28,GOOG-close,1104.73
757,2018-03-29,GOOG-close,1031.79
758,2018-04-30,GOOG-close,1017.33
759,2018-05-31,GOOG-close,1084.99
760,2018-06-29,GOOG-close,1115.65
761,2018-07-31,GOOG-close,1217.26
762,2018-08-31,GOOG-close,1218.19
763,2018-09-28,GOOG-close,1193.47
764,2018-10-31,GOOG-close,1076.77
765,2018-11-30,GOOG-close,1094.43
766,2018-12-31,GOOG-close,1035.61
767,2019-01-31,GOOG-close,1116.37
768,2019-02-28,GOOG-close,1119.92
769,2019-03-29,GOOG-close,1173.31
770,2019-04-30,GOOG-close,1188.48
771,2019-05-31,GOOG-close,1103.63
772,2019-06-28,GOOG-close,1080.91
773,2019-07-31,GOOG-close,1216.68
774,2019-08-30,GOOG-close,1188.1
775,2019-09-30,GOOG-close,1219.0
776,2019-10-31,GOOG-close,1260.11
777,2019-11-29,GOOG-close,1304.96
778,2019-12-31,GOOG-close,1337.02
779,2020-01-31,GOOG-close,1434.23
780,2020-02-28,GOOG-close,1339.33
781,2020-03-31,GOOG-close,1162.81
782,2020-04-30,GOOG-close,1348.66
783,2020-05-29,GOOG-close,1428.92
784,2020-06-30,GOOG-close,1413.61
785,2020-07-31,GOOG-close,1482.96
786,2020-08-31,GOOG-close,1634.18
787,2020-09-30,GOOG-close,1469.6
788,2020-10-30,GOOG-close,1621.01
789,2020-11-30,GOOG-close,1760.74
790,2020-12-31,GOOG-close,1751.88
791,2021-01-29,GOOG-close,1835.74
792,2021-02-26,GOOG-close,2036.86
793,2021-03-31,GOOG-close,2068.63
794,2021-04-30,GOOG-close,2410.12
795,2021-05-28,GOOG-close,2411.56
796,2021-06-30,GOOG-close,2506.32
797,2021-07-30,GOOG-close,2704.42
798,2021-08-31,GOOG-close,2909.24
799,2021-09-30,GOOG-close,2665.31
800,2021-10-29,GOOG-close,2965.41
801,2021-11-30,GOOG-close,2849.04
802,2021-12-31,GOOG-close,2893.59
803,2022-01-31,GOOG-close,2713.97
804,2022-02-28,GOOG-close,2697.82
805,2022-03-31,GOOG-close,2792.99
806,2022-04-18,GOOG-close,2559.22
807,1999-12-31,MSFT-close,36.8573
808,2000-01-31,MSFT-close,30.897
809,2000-02-29,MSFT-close,28.2136
810,2000-03-31,MSFT-close,33.5425
811,2000-04-28,MSFT-close,22.0197
812,2000-05-31,MSFT-close,19.7498
813,2000-06-30,MSFT-close,25.2556
814,2000-07-31,MSFT-close,22.0386
815,2000-08-31,MSFT-close,22.0386
816,2000-09-29,MSFT-close,19.0395
817,2000-10-31,MSFT-close,21.7419
818,2000-11-30,MSFT-close,18.1146
819,2000-12-29,MSFT-close,13.6948
820,2001-01-31,MSFT-close,19.2763
821,2001-02-28,MSFT-close,18.626
822,2001-03-30,MSFT-close,17.2653
823,2001-04-30,MSFT-close,21.3883
824,2001-05-31,MSFT-close,21.8397
825,2001-06-29,MSFT-close,23.0457
826,2001-07-31,MSFT-close,20.8958
827,2001-08-31,MSFT-close,18.0104
828,2001-09-28,MSFT-close,16.1541
829,2001-10-31,MSFT-close,18.3576
830,2001-11-30,MSFT-close,20.2707
831,2001-12-31,MSFT-close,20.9148
832,2002-01-31,MSFT-close,20.1129
833,2002-02-28,MSFT-close,18.4176
834,2002-03-28,MSFT-close,19.0395
835,2002-04-30,MSFT-close,16.4982
836,2002-05-31,MSFT-close,16.072
837,2002-06-28,MSFT-close,17.2685
838,2002-07-31,MSFT-close,15.147
839,2002-08-30,MSFT-close,15.4943
840,2002-09-30,MSFT-close,13.8085
841,2002-10-31,MSFT-close,16.8802
842,2002-11-29,MSFT-close,18.2093
843,2002-12-31,MSFT-close,16.3214
844,2003-01-31,MSFT-close,14.9829
845,2003-02-28,MSFT-close,15.0127
846,2003-03-31,MSFT-close,15.3358
847,2003-04-30,MSFT-close,16.1973
848,2003-05-30,MSFT-close,15.5892
