,4b. close (USD),5. volume,6. market cap (USD)
2021-03-13,1922.35000000,926283.22642000,926283.22642000
2021-03-12,1766.10000000,869564.63610000,869564.63610000
2021-03-11,1825.78000000,909011.49610000,909011.49610000
2021-03-10,1795.12000000,937230.62831000,937230.62831000
2021-03-09,1870.51000000,857229.47855000,857229.47855000
2021-03-08,1833.18000000,1149711.39987000,1149711.39987000
2021-03-07,1726.16000000,848470.78136000,848470.78136000
2021-03-06,1650.35000000,1013300.93928000,1013300.93928000
2021-03-05,1528.31000000,910786.28976000,910786.28976000
2021-03-04,1539.23000000,946365.67088000,946365.67088000
2021-03-03,1567.69000000,1054846.31471000,1054846.31471000
2021-03-02,1486.78000000,1061142.38743000,1061142.38743000
2021-03-01,1569.86000000,1094695.17839000,1094695.17839000
2021-02-28,1419.18000000,1410207.56284000,1410207.56284000
2021-02-27,1458.13000000,927423.04750000,927423.04750000
2021-02-26,1444.59000000,1355973.29378000,1355973.29378000
2021-02-25,1481.75000000,1032670.79409000,1032670.79409000
2021-02-24,1623.39000000,1384388.81727000,1384388.81727000
2021-02-23,1577.89000000,2547837.82068000,2547837.82068000
2021-02-22,1777.58000000,1807244.98099000,1807244.98099000
2021-02-21,1933.53000000,756568.19743000,756568.19743000
2021-02-20,1913.00000000,1261315.81279000,1261315.81279000
2021-02-19,1955.00000000,793404.41150000,793404.41150000
2021-02-18,1939.61000000,937227.10191000,937227.10191000
2021-02-17,1849.88000000,795711.63311000,795711.63311000
2021-02-16,1781.99000000,817493.47513000,817493.47513000
2021-02-15,1779.25000000,1053474.57879000,1053474.57879000
2021-02-14,1800.42000000,675261.77873000,675261.77873000
2021-02-13,1814.96000000,767589.07285000,767589.07285000
2021-02-12,1840.26000000,909600.20653000,909600.20653000
2021-02-11,1785.62000000,735079.82699000,735079.82699000
2021-02-10,1740.78000000,1219932.25474000,1219932.25474000
2021-02-09,1769.13000000,1185071.89593000,1185071.89593000
2021-02-08,1750.15000000,1339777.09536000,1339777.09536000
2021-02-07,1611.62000000,1281734.86814000,1281734.86814000
2021-02-06,1676.35000000,1149808.33101000,1149808.33101000
2021-02-05,1719.19000000,1194123.29946000,1194123.29946000
2021-02-04,1595.67000000,1646502.32962000,1646502.32962000
2021-02-03,1664.49000000,1535869.88801000,1535869.88801000
2021-02-02,1511.87000000,1944227.99878000,1944227.99878000
2021-02-01,1374.17000000,1096397.91862000,1096397.91862000
2021-01-31,1312.55000000,958704.85571000,958704.85571000
2021-01-30,1378.05000000,1040042.23630000,1040042.23630000
2021-01-29,1379.50000000,2253963.18682000,2253963.18682000
2021-01-28,1329.69000000,1365269.71962000,1365269.71962000
2021-01-27,1239.03000000,2009772.08358000,2009772.08358000
2021-01-26,1365.97000000,1682923.65799000,1682923.65799000
2021-01-25,1317.88000000,1885441.31289000,1885441.31289000
2021-01-24,1392.51000000,1510879.53817000,1510879.53817000
2021-01-23,1233.60000000,1009545.08258000,1009545.08258000
2021-01-22,1232.62000000,2020593.21673000,2020593.21673000
2021-01-21,1110.96000000,2254164.80365000,2254164.80365000
2021-01-20,1376.99000000,2219137.62144000,2219137.62144000
2021-01-19,1365.36000000,2278852.55758000,2278852.55758000
2021-01-18,1258.45000000,998050.11073000,998050.11073000
2021-01-17,1232.45000000,1317285.00579000,1317285.00579000
2021-01-16,1227.83000000,1575384.43797000,1575384.43797000
2021-01-15,1168.53000000,1944038.83738000,1944038.83738000
2021-01-14,1231.62000000,1555737.38556000,1555737.38556000
2021-01-13,1129.89000000,1564202.39081000,1564202.39081000
2021-01-12,1050.16000000,2302645.34052000,2302645.34052000
2021-01-11,1087.01000000,4068784.65678000,4068784.65678000
2021-01-10,1254.25000000,1951179.35003000,1951179.35003000
2021-01-09,1276.00000000,1448871.11514000,1448871.11514000
2021-01-08,1216.93000000,2131172.92341000,2131172.92341000
2021-01-07,1224.87000000,1972922.82059000,1972922.82059000
2021-01-06,1208.42000000,2390136.59334000,2390136.59334000
2021-01-05,1099.56000000,2706995.67525000,2706995.67525000
2021-01-04,1041.43000000,4245010.94004000,4245010.94004000
2021-01-03,978.28000000,2813603.88615000,2813603.88615000
2021-01-02,774.56000000,1352618.57668000,1352618.57668000
2021-01-01,728.91000000,675114.09329000,675114.09329000
2020-12-31,736.42000000,863375.57981000,863375.57981000
2020-12-30,752.17000000,1008574.09906000,1008574.09906000
2020-12-29,732.00000000,1106876.35855000,1106876.35855000
2020-12-28,730.41000000,1627154.39266000,1627154.39266000
2020-12-27,685.11000000,1859968.15029000,1859968.15029000
2020-12-26,637.44000000,958585.50647000,958585.50647000
2020-12-25,626.82000000,798009.62915000,798009.62915000
2020-12-24,612.31000000,886335.86333000,886335.86333000
2020-12-23,585.56000000,1208807.36518000,1208807.36518000
2020-12-22,636.45000000,918851.25654000,918851.25654000
2020-12-21,607.58000000,843251.16565000,843251.16565000
2020-12-20,638.18000000,823958.22843000,823958.22843000
2020-12-19,658.03000000,858803.88459000,858803.88459000
2020-12-18,653.85000000,1000012.98018000,1000012.98018000
2020-12-17,642.70000000,2006130.01975000,2006130.01975000
2020-12-16,637.18000000,1185588.05078000,1185588.05078000
2020-12-15,588.64000000,569270.52011000,569270.52011000
